,Artist,Title,Track_id,Year,Lyrics
0,Abbey Lincoln,It's Magic,TRZVJZF128F932058B,1958,"You sigh, the song begins, you speak and I hear violins
It's magic
The stars desert the skies and rush to nestle in your eyes
It's magic

Without a golden wand or mystic charms
Fantastic things begin when I am in your arms

When we walk hand-in-hand, the world becomes a wonderland
It's magic
How else can I explain those rainbows when there isn't rain?
It's magic

Why do I tell me myself these things that happen are all really true
When in my heart I know the magic is my love for you?

It's magic
It's magic"
1,Abbey Lincoln,Exactly Like You,TRNLFJU128F9320597,1958,"I know why I waited
Know why I've been blue
I've been waiting each day
For someone exactly like you

Why should I spend some money
On a show or two
When nobody sings these love songs
Exactly like you

You make me feel so grand
I wanna give this world to you
You make me understand
These foolish little dreams I'm dreaming
And schemes I'm scheming

Now I know why my mama
She taught me to be true
She knew just around the corner
Was somebody like you

You make me feel so grand
I wanna give this world to you
Baby you make me understand
These foolish little dreams I'm dreaming
And schemes I'm scheming

Now I know why my mama
She taught me to be true
She knew just around the corner
Yes she knew just around the corner
Was somebody like you"
2,Betty Carter,Babe's Blues,TRKXBHH128F1499016,1958,"Small children pound
Babe's blues around
Blues made them cry

Unlike adults
Have fewer faults
And as a rule
They're pretty cool

They meet blues
They greet blues
Then beat blues

Kids take a fall
But like a ball
Bounce up again

They'll shed a tear
Too full of fear
They're not afraid
They've got it made

Kids meet blues
Then greet blues
And beat blues

Small girls and boys
Treat blues as toys
Like in a game

Blues come their way
Most every day
Kids let them in
Don't let them win

Kids make blues
Then fake blues
Then shake blues

(24 bars scat)
(24 bars horn solo)

We tiny todds
Scat blues a lot
But never grieve

Kids in the know
When feeling low
Cries blues away
Don't let them stay

Kids spy blues
Kids eye blues
Goodbye blues

Kids make blues
Then fake blues
Then shake blues

Kids make blues
Then fake blues
Then shake blues"
3,Bobby Freeman,Do You Want To Dance,TRGBMDY128F932D49D,1958,"Do you want to dance and hold my hand?
Tell me baby I'm your lover man
Oh baby, do you want to dance?

Do you do you do you do you want to dance
Do you do you do you do you want to dance
Do you do you do you do you want to dance

Well do you want to dance under the moonlight?
Squeeze me baby all through the night
Oh baby, do you want to dance?

Do you do you do you do you want to dance
Do you do you do you do you want to dance
Do you do you do you do you want to dance

Well do you want to dance under the moonlight?
Squeeze me baby all through the night
Oh baby, do you want to dance"
4,Brenda Lee,Rockin' Around The Christmas Tree,TRMKYIS128F422BB25,1958,"Rockin' around the Christmas tree
At the Christmas party hop
Mistletoe hung where you can see
Every couple tries to stop

Rockin' around the Christmas tree
Let the Christmas spirit ring
Later we'll have some pumpkin pie
And we'll do some caroling

You will get a sentimental feeling
When you hear
Voices singing ""Let's be jolly""
Deck the halls with boughs of holly

Rockin' around the Christmas tree
Have a happy holiday
Everyone dancing merrily
In the new old-fashioned way

You will get a sentimental feeling
When you hear
Voices singing ""Let's be jolly""
Deck the halls with boughs of holly

Rockin' around the Christmas tree
Have a happy holiday
Everyone dancing merrily
In the new old-fashioned way"
5,Buddy Holly,Take Your Time,TRBCWTF128F93500EC,1958,"Take Your Time, I can wait
For all the love I know will be mine
If you Take Your Time

Take Your Time, though its late
Heart strings will sing like a string of twine
If you Take Your Time

Take Your Time and take mine too
I have time to spend
Take Your Time go with me through
Times 'till all times end

Take Your Time, I can wait
For all the love I know will be mine
If you Take Your Time"
6,Buddy Holly,I'm Gonna Love You Too,TRBPQIF128F145696D,1958,"Ah ha ha ha ha ha ha ha ha
Ah ha ha ha ha ha ha ha
Ah ha ha ha ha ha ha ha ha
Ha ha ha ha ha

You're gonna say you'll a-miss me
You're gonna say you'll a-kiss me
Yes, you're gonna say you'll a-love me
'Cause I'm a-gonna love you too

I don't care what you a-told me
You're gonna say you'll a-hold me
Yes, you're gonna say you'll a-love
'Cause I'm a-gonna love you too

After all, another fella took ya
But I still can't overlook ya
I'm a-gonna do my best to hook ya
After all is said and done

You're gonna say you'll a-miss me
You're gonna say you'll a-kiss me
Yes, you're gonna say you'll a-love me
'Cause I'm a-gonna love you too

Ah ha ha ha ha ha ha ha ha
Ah ha ha ha ha ha ha ha
Ah ha ha ha ha ha ha ha ha
Ha ha ha ha ha

Ah ha ha ha ha ha ha ha ha
Ah ha ha ha ha ha ha ha
Ah ha ha ha ha ha ha ha ha
Ha ha ha ha ha

It's a-gonna happen some day
You're gonna see things my way
Yes, you're gonna say you'll a-love me
'Cause I'm a-gonna love you too

You're gonna tell me a-sweet things
You're gonna make-a my heart sing
Yes, you're gonna hear those bells ring
'Cause I'm a-gonna love you too

After all, another fella took ya
But I still can't overlook ya
I'm a-gonna do my best to hook ya
After all is said and done

You're gonna say you'll a-miss me
You're gonna say you'll a-kiss me
Yes, you're gonna say you'll a-love me
'Cause I'm a-gonna love you too
I'm a-gonna love you too
I'm a-gonna love you too"
7,Buddy Holly,Heartbeat,TRNEQST12903CCFEC4,1958,"Heartbeat
Why do you miss when my baby kisses me?
Heartbeat
Why does a love kiss stay in my memory?

Piddly pat
I know that new love thrills me
I know that true love will be

Heartbeat
Why do you miss when my baby kisses me?

Heartbeat
Why do you skip when my baby's lips meet mine?
Heartbeat
Why do you flip and give me a skip each sign?

Piddly pat
And sing to me love's story
And bring to me love's glory

Heartbeat
Why do you miss when my baby kisses me?"
8,Buddy Holly,Ready Teddy,TRLDSPV128F92FE741,1958,"Ready, set, go man go
I got a gal that I love so

I'm ready, ready, ready, teddy,
I'm ready, ready, ready, teddy,
I'm ready, ready, ready, teddy,
I'm ready ready teddy to rock 'n' roll

All the flat top cats and the dungaree dolls 
are headed for the gym to the sock hop ball 
The joint is really jumpin', the cats are goin' wild 
The music really sends me, I dig that crazy style

I'm ready, ready, ready, teddy,
I'm ready, ready, ready, teddy,
I'm ready, ready, ready, teddy,
I'm ready, ready, teddy, to rock 'n' roll

Oh, well, I'm going to the corner, pick up my sweetie pie,
She's my rock 'n' roll baby, she's the apple of my eye

I'm ready, ready, ready, teddy,
I'm ready, ready, ready, teddy,
I'm ready, ready, ready, teddy,
I'm ready, ready, teddy, to rock 'n' roll

I'm gonna pull off my shoes, roll up my faded jeans 
Grab my rock 'n' roll baby, pour on the steam 
I shuffle to the left, I shuffle to the right 
Gonna rock 'n' roll 'til the early early night

I'm ready, ready, ready, teddy,
I'm ready, ready, ready, teddy,
I'm ready, ready, ready, teddy,
I'm ready, ready, teddy, to rock 'n' roll"
9,Buddy Holly,Valley Of Tears,TREXRST128F145697B,1958,"I want you to me take me where I belong 
where hearts have been broken - with a kiss and a song 
spend the rest of my days dear - without any cares 
everyone understands me - in the valley of tears 

Soft words have been spoken - so sweet and low 
but my mind is made up and I must go 
spend the rest of my days dear - without any cares 
everyone understands me - in the valley of tears"
