,Artist,Title,Track_id,Year,Lyrics
0,CC Cowboys,Tigergutt (Live At Svalbard),TRMHUGD128F426E74A,2007,"Hennes tårer får meg til å tenke
Hennes hud, hennes lukt er i rommet
En vakker stemme hvisker meg i øret
""Tigergutt, kom og ta meg!""
På avstand ser det ut som kjærlighet
På avstand ser det grønt og pent ut
Ingen kriger, ingen knurrer eller biter
Tigergutt- gul og svart

Hun er så rå, rå, rå
Dødsrå, dødsrå
Hun er så rå, rå, rå
Og jeg er redd

Si meg baby, hva har hendt med deg
En ""ja"" dag, åh, tro meg nei
En rødvin og du klyper meg i armen
""Jeg trodde det var no mellom deg og meg""

Hun er så rå, rå, rå
Dødsrå, dødsrå
Hun er så rå, rå, rå
Og jeg er redd

Alle trenger en pistol iblandt, tung og blank
Det bor en liten jævel bak en hjerteklaff

Søndag morgen, jeg står i ruiner
Trill rundt i en noe jeg ikke husker
Jeg er litt redd så jeg lusker meg avgårde
Mens frøken fryd ligger og sover
Nå vil jeg pakke sammen, nå vil jeg langt avsted
Hemmelig nummer, hemmelig adresse
Hennes Tigergutt trenger seg selv
For gjennom en gardin er det ingen som kan se at

Hun er så rå, rå, rå
Dødsrå, dødsrå
Hun er så rå, rå, rå
Og jeg er redd

Hun er så rå, rå, rå
Dødsrå, dødsrå
Hun er så rå, rå, rå
Og jeg er redd"
1,Apoptygma Berzerk,All Tomorrows Parties,TRUZGRK128F424B895,2007,"And what costume shall the poor girl wear
To all tomorrow's parties
A hand-me-down dress from who knows where
To all tomorrow's parties
And where will she go and what shall she do
When midnight comes around
She'll turn once more to Sunday's clown
And cry behind the door

And what costume shall the poor girl wear
To all tomorrow's parties
Why silks and linens of yesterday's gowns
To all tomorrow's parties
And what will she do with yesterday's rags
When Monday comes around
She'll turn once more to Sunday's clown
And cry behind the door

And what costume shall the poor girl wear
To all tomorrow's parties
For Thursday's child is Sunday's clown
For whom none will go mourning
A blackened shroud, a hand-me-down gown
Of rags and silks, a costume
Fit for one who sits and cries
For all tomorrow's parties"
2,Cinema Bizarre,Forever Or Never,TRBUELT128F4262B66,2007,"I don´t believe in miracles
I never did
Nothing ever happens here
So sick of it

I-I-I told you
I-I-I need to
Get-get myself into something new
I´m for something mystical, hysterical,
Dark, intensive, sexual

I'm not gonna live forever
Said I'm not gonna live forever
Better make it now or never
(E-e-e-ever, e-e-e-ever)
I'm not gonna live forever
Said I'm not gonna live forever
Gotta make it now or never
Forever or never

I don´t believe in fairytales
Too cynical
Everybody stop and stare
I let it go

I-I-I told you
I-I-I need to
Stick-stick-stick out
Just can't be like you

Send myself to outer space
A better place
Gotta win the human race

I'm not gonna live forever
Said I'm not gonna live forever
Better make it now or never
(E-e-e-ever, e-e-e-ever)
I'm not gonna live forever
Said I'm not gonna live forever
Gotta make it now or never
Forever or never

For my love
For my love
For my love, it's forever, forever
For my love
For my love
For my love, it's forever, forever

I'm not gonna live forever
Said I'm not gonna live forever
Better make it now or never
(E-e-e-ever, e-e-e-ever)
I'm not gonna live forever
Said I'm not gonna live forever
Gotta make it now or never
Forever or never

E-e-eehe e-e-eehe e-e-eehe
(Forever or never)
E-e-eehe e-e-eehe e-e-eehe
E-e-eehe 
(Forever or never)
E-e-eehe"
3,Xandria,Sisters Of The Light,TRFKJAJ128F92E1707,2007,"Follow me through the night,
We are sisters of the light.

Follow me through the night,
We are sisters of the light.
We are daughters of sin,
We are laughter in the wind.

Follow me through the night,
We are sisters of the light.
We are wild, we are free,
Through the darkness, follow me.

I am here,
To break the silence.
And I want you,
To be the voice of mine.

Follow me,
Follow me,
Follow me,
Now.

Follow me through the night,
We are sisters of the light.
We are daughters of sin,
We are laughter in the wind.

Follow me through the night,
We are sisters of the light.
We are wild, we are free,
Through the darkness, follow me.

You alone, you can let time stand still.
You create the missing element.

We're the fires of hell,
We're the deep rough sea.
We're the stormy air,
We are we.

We're the ashes of time,
And we are Banshee.
Through the darkness, sisters,
Follow me.

Follow me,
Follow me,
Follow me,
Now.

Follow me through the night,
We are sisters of the light.
We are daughters of sin,
We are laughter in the wind.

Follow me through the night,
We are sisters of the light.
We are wild, we are free,
Through the darkness, follow me.

Sisters…
Of the light,
Of the light,
Of the light.

Sisters…
Of the light,
Of the light.

Follow me through the night,
We are sisters of the light.
We are daughters of sin,
We are laughter in the wind.

Follow me through the night,
We are sisters of the light.
We are wild, we are free,
Through the darkness, follow me.

We are sisters of the light."
4,Blake Lewis,1000 Miles,TRHTUYM128F92C47F3,2007,"Now that it's over
Now that you're not here 
I have to start over
But where to begin
I'm lost inside my head
I can't remember a day without you here
Piecing the puzzle of memories forgotten
And all that was left unsaid

I don't know where your heart is
Don't know if I'm too late
But I will find a way

Can you hear me now through all that the world is screaming
My voice will reach you somehow, somehow
Can you hear me now with every word I'm breathing
When you're a thousand miles away

I knew when I saw you the day that we first met
I'd say anything just to stop your world
Any my love has never left
I didn't have all the answers, didn't know our stories end
But did my words find you then

Can you hear me now through all that the world is screaming
My voice will reach you somehow, somehow
Can you hear me now with every word I'm breathing
When you're a thousand miles away

You always listen to words left hurting
Now's your chance to heal a heart still yearning
You're the best thing that still is happening to me

You always listen to words left hurting
Now's your chance to heal a heart still yearning
You're the best thing that still is happening to me, me, me
I'm still calling

Can you hear me now through all that the world is screaming
My voice will reach you somehow, somehow
Can you hear me now with every word I'm breathing
When you're a thousand miles away

You always listen to words left hurting
Now's your chance to heal a heart still yearning
You're the best thing that still is happening to me, me, me

You always listen to words left hurting
Now's your chance to heal a heart still yearning
You're the best thing that still is happening to me, me, me"
5,Small Sins,On A Mission,TRFTJNM128F4255C2E,2007,"My friend's on a mission,
He;s gonna make 'em pay,
But it's all just for nothing,
He'll do it anyway,
I don't care where you go,
You shouldn't be afraid,
I don't care what you do if it pays.
Thirsty like a diabetic,
Stupid like a pet,
Too much television,
And lack of rest,
I don't care who hit who first,
I couldn't care any less,
I don't care what you do if it's best.
We're all tired all the time"
6,Turisas,In The Court Of Jarisleif,TRXXIRK12903CF42FB,2007,"Time to raise a toast to our generous host 
Jarisleif! 
Jarisleif! 

Ruler of the Rus from coast to coast 
Jarisleif! 
Jarisleif! 

May beer flow as long as we can stand on two 
All the pretty girls, come, keep us warm! 
Tonight we drink, no room for depressing thoughts 
Fill your horns!

[unidentified folk song in background]"
7,Fats Waller,Smarty (You Know It All),TRNMQBH12903CD8357,2007,"Smarty, though I'm not quite as smart as you
I can teach you a thing or two
Smarty

Smarty, don't you know you should hold me tight
Can't you tell when you're making it right
Smarty, yes!

Oo, you think you know ev'ry star up above
Hmmm, that's all you know about
Still, you're in need of a few lessons
Baby, in love, I ain't tellin' ya nothin' wrong

Smarty, can't you see if you had a heart
Ha, ha, you could learn to be twice as smart
Smarty, come here!


(Speaking: I told ya I'd tickle ya. Ha, ha, ha! Yeah, you know it all'
Smarty. Ha, ha. Yes, I mean it. Yes, I do.)

Smarty, can't you see if you had a heart
You could learn to be twice as smart
Smarty
Spoken: Ah, you tricky thing! You thought you tricked me' Ha, ha, next,
Next'"
8,prinzhorn dance school,Up! Up! Up!,TRAZPJH128F4260EFC,2007,"It's a long and a lonely road
I'm in the hotel bar (up! up! up!)

It's a long and a lonely road
You're in the travel lodge (up! up! up!)

Cockroaches in my ice cream
And little fishes
And little fishes (up! up! up!)
Cockroaches in my ice cream
And little fishes swimming upstream (up! up! up!)

It's a long and a lonely road
You can put your trust in me (up! up! up!)

It's a long and a lonely road
You can put your trust in me"
9,Robben Ford,How Deep In The Blues (Do You Want To Go),TRWGLHG128F93235C2,2007,"It's none of my business giving advice
You can take it or leave, you don't need to be nice
You're living through hard times and it's starting to show
How deep in the blues do you want to go?

It hasn't been easy living on your own
Got a house full of empty where there once was a home
Tomcats on your doorstep and you never say no
How deep in the blues do you want to go?

Just how far will you go down
Till you lift your head and look around?
You have friends to surround you, baby
And maybe someone who loves you, hey, hey

Taking prescriptions, hide from your pain
Come the next month, baby, it's come back again, oh yeah
Baby, so bad to see you down so low
How deep in the blues do you want to go?

Just how far will you fall
Till you see you just might lose it all?
You have so much to live for, baby
And I wanna show you how, hey, hey

None of my business how you choose to live
But sooner or later something's gonna give
You do what you want but I'd sure like to know
How deep in the blues do you want to go, want to go?
How deep in the blues do you want to go?"
10,Chambao,Lo Bueno Y Lo Malo,TRVBEFQ12903CA9CEA,2007,"(1)
Me paso la vida pensando
en lo bueno y lo malo
mi mente está triste
me siento algo extraña
mi cuerpo se agota, mi alma lo nota
de ver en el mundo
mentiras de otras bocas
la loca envidia que trae la mentira
palabras tan falsas
que por mi mente pasan, hoy pasan.

(2)
El tiempo se pasa, y los años me cansan
me enervan mentiras
que trae gente vana
el tiempo está en vilo
yo sé que me pasa, mentiras, palabras
y todo es una farsa
tengo un momento de ansias mundanas
quisiera decir lo que siento
en mi alma
que la vida pasa, hoy pasa.

(3)
Y en mí, y en mí, y en mí
y en mi mundo nuevo te voy a olvidar (que ya, que ya)
las aventuras que he podido vivir
y en mí, y en mí (que ya, que ya)
no aguanto más historias así
… y en mí

(Repetir) (1) (2) (3)

Paso la vida pensando 
que la vida pasa, hoy pasa (x4)"
11,Diorama,EXIT THE GREY,TRTIYBC128F424EA1D,2007,"When they argue endlessly, to conceal that nothing is done.
When I know my faith will falter, without touching anyone.
When I fail to understand, the news they're reading out.
When the rats are taking over the unsinkable.

When their trivial hearts are set, on trivial souvenirs.
When the laughter is getting glamorous, while my lungs are filled with tears.
When the thumbscrews of regret, shut all my systems down.
When mortality is longing to be realized.

Don't tell me to leave my abyss,
Don't tell me to come to the surface.
Don't think there is a way to silence the rupture.

Don't tell me to leave my abyss,
Don't tell me to come to the surface.
Don't think there is a way to silence the rupture;
To exit the grey.

When the veil of ignorance, alights on my ideas.
When nobody pays attention if my nature disappears.
When they put me in the dark, for a verdict without trial.
When my will to breathe is fading in and out.

Don't tell me to leave my abyss,
Don't tell me to come to the surface.
Don't think there is a way to silence the rupture.

Don't tell me to leave my abyss,
Don't tell me to come to the surface.
Don't think there is a way to silence the rupture;
To exit the grey.
To exit the grey."
12,The Last Goodnight,Push Me Away,TRTCROK128F4280D1A,2007,"Why can't you begin to understand?
You're only happy when you're sad and it's killing me
We can talk, we can cry, we can tell each other lies
And call this our goodbye

This is no kind of relationship
It's all stressed, broken, bruised and walking out the door
We can run, we can hide, just look me in the eye
And call this our goodbye

(Chorus)
You push me away for the first time, oh
I can see, this will be just another landslide,
You push me away for the last time
And I'm over it, but in the meantime
You push me away for the last time

Ba da da, Ba da da, Ba da da
Ba da da, Ba da da

Your parade of dishonesty


Has shown me sides of you I never knew and never want to know
We can run, we can fly, I'm just sick of all the lies
This is my goodbye

(Chorus)

This is my break up to you, breaking through you
This is me, broke in pieces, can't you see this?

You push me away for the first time, whoah
I can see, this will be just another landslide

You push me away for the first time, whoah
I can see, this will be just another landslide,
You push me away for the last time
And I'm over it, but in the meantime
You push me away for the last time

I don't want this to be just another landslide
I don't want this to be just another landslide
Just another landslide"
13,Natalia Kukulska,Sexi Flexi (Radio Edit),TRUAWJK128F422D38E,2007,"You're so tender disco lover
Sexi flexi undercover
Stop pretending get your lovin'
My contender run for cover
Get your lovin' get your lovin' for the first time x4
Head pretender disco lover
Sexi flexi undercover
Don't be nasty
It's not over
Put your coat on
Run for a cover
Get your lovin' get your lovin' for the first time x8
Shake that to the beat
Now shake it to the beat
Shake that to the beat
Now shake it to the beat
Get your love
Get your love right now
Shake that to the beat
Now shake it to the beat
Shake that to the beat
Now shake it to the beat
Get your love
Get your love right now
Shake that to the beat
Now shake it to the beat..."
14,Against Me!,New Wave (Album Version),TRXMPZJ128F42846DD,2007,"We can control the medium
We can control the context of presentation
Is there anybody on the receiving end?
Reaching out for some kind of connection

Come on and wash these shores away
Come on and wash these shores away
I am looking for the crest
I am looking for the crest of a new wave

We can be the bands we want to hear
We can define our own generation
Is there anybody on the receiving end?
Are you ready to brave new directions?

Come on and wash these shores away
Come on and wash these shores away
I am looking for the crest
I am looking for the crest of a new wave

Let breathe new dawn, this art is dead
No signs of original thought in the mainstream
Is there anybody on the receiving end?
We can eclipse all that came before us

Come on and wash these shores away
Come on and wash these shores away
I am looking for the crest
I am looking for the crest of a new wave"
15,DJ Gollum feat. Felixx,Fairytale Gone Bad,TRQNFME128F92F8C72,2007,"This is the end you know
Lady, the plans we had went all wrong
We ain't nothing but fight and shout and tears

We got to a point I can't stand
I've had it to the limit, I can't be your man
I ain't more than a minute away from walking

We can't cry the pain away
We can't find a need to stay
I slowly realized there's nothing on our side

Out of my life, out of my mind
Out of the tears that we can't deny
We need to swallow all our pride
And leave this mess behind

Out of my head, out of my bed
Out of the dreams we had, they're bad
Tell them it's me who made you sad
Tell them the fairytale gone bad

This is the end
You know

This is the end you know
Lady, the plans we had went all wrong
We ain't nothing but fight and shout and tears

We got to a point I can't stand
I've had it to the limit, I can't be your man
I ain't more than a minute away from walking

We can't cry the pain away
We can't find a need to stay
I slowly realized there's nothing on our side

Out of my life, out of my mind
Out of the tears that we can't deny
We need to swallow all our pride
And leave this mess behind

Out of my head, out of my bed
Out of the dreams we had, they're bad
Tell them it's me who made you sad
Tell them the fairytale gone bad"
16,Modwheelmood,Too Late,TRGRKWG128F93293E8,2007,"Do you wanna hear a story? 
let me take away what I left in you 
even though I lost my chances 
I guess that's what I might go through 
can't deny what's getting wasted 
It's not enough to keep me there 
Even though I stumble down 
It's all for today

I'm getting nervous and pretentious 
A few more things that lead to insanity 
Even though it is obsession 
I guess I'll pick it up for you 

I'm growing tired of little chances
It's not that hard to understand 
It's all about reaching out and grab my hand

And when I go away it'll be too late 
It seems the thing that I would do 
Didn't really mean to hurt you 
I just got out from what you think"
17,The Apples In Stereo,Energy,TRWUGUI128F93156A9,2007,"And the world is made of energy
And the world is electricity
And the world is made of energy
And there's a light inside of you
and there's a light inside of me

And the world is made of energy
And the world is synchronicity
And the world is made of energy
And there's a light inside of you
And there's a light inside of me

It's gonna be alright
It's gonna be alright ah huh yeah
We're gonna see sunlight
We're gonna see the sunlight ah huh yeah

And the world is made of energy
And the world is possibility
And the world is made of energy
And there's a light inside of you
And there's a light inside of me

It's gonna be alright
It's gonna be alright ah huh yeah
We're gonna see the sunlight
We're gonna see the sunlight ah huh yeah

And the world is made of energy
And the world is electricity
And the world is made of energy
And there's a light inside of you
And there's a light inside of me

And The world is made of energy
And the world is possibility
And the world is made of energy
And there's a light inside of you
And there's a light inside of me

And the world
And the world
Electricity
And the world
And the world
There's a light inside of you
There's a light inside of me
And the world
And the world
And the world
And the world"
