,Artist,Title,Track_id,Year,Lyrics
0,Crash Test Dummies,Androgynous,TRAJOTJ128F428CEF5,1991,"Here comes Dick, he's wearing a skirt
Here comes Jane you know she's sportin' a chain
Same hair, a revolution
Same build, evolution
Tomorrow who's gonna fuss?
And they love each other so, androgynous
Closer than you know, love each other so, androgynous

We'll don't get him wrong, and don't get him mad
He might be a father but he sure aint a dad
And she don't need the advice that is sent to her
She's happy the way she looks, she's happy with her gender
And they love each other so, androgynous
Closer than you know, love each other so, androgynous

Mirror image, see no damage, see no evil at all
Cupie dolls and urine stalls will be laughed at
The way you're laughed at now

Something meets boy and something meets girl
They both look the same they're overjoyed in this world
Same hair revolution
Unisex evolution
Tomorrow who's gonna fuss?

And tomorrow Dick is wearing pants,
Tomorrow Jane is wearing a dress
Future outcasts and they don't last
And today people dress the way that they please
The way they tried to do in the last centuries

And they love each other so, androgynous
Closer than you know, love each other so, androgynous."
1,Rick Astley,Never Knew Love,TRMMZKU128F4296801,1991,"Your love is warm as a ray of sun
Touching me when the morning comes
So lucky am I to have you by my side
Forever

Never knew love could feel this way
Never knew love could do this to me
Never knew love could feel this way
Never knew love could do this to me

Thought I had it all in the palm of my hand
Darkness had fallen on me and I didn't quite understand
Then came you you brightened up my days yeah
Forever

Never knew love could feel this way
Never knew love could do this to me
Never knew love could feel this way
Never knew love could do this to me

Oh I know
Never knew love never knew love

Could feel this way
Could do this to me
Could feel this way
Could do this to me
I never knew your love
Could do this to me
Could feel this way

Never knew love could feel this way
Never knew love could do this to me
Never knew love could feel this way
Never knew love could do this to me"
2,Warrior Soul,Children of the Winter,TREUJXX12903CD18E9,1991,"This fight's for you and me
In the land of the free
The rock minority
Against hypocrisy

They crucify our words
But they don't understand
We want a better world
And a share of our land

They point at us
But we're their children
We fight because
They taught us to be free

The land where our fathers died
The land of the pilgrims' pride
Forced us to decide
If we stand or if we hide

Believe in me
We'll fight forever
Until we're free
We'll fight together

Oh yeah, come down
Children of the winter
Walk into the springtime

The Fathers fought a revolution
A fight for what we believe in
Our rights sewn, there's no confusion
I don't need to be forgiven, to be forgiven

The land where our fathers died
The land of the pilgrims' pride
My hatred I can't hide
I'll kill before they take my rights

Come walk with me
We'll go to Heaven
The world will be
Our dreams together

Come take my hand
Rejoice forever
The promised land
If we remember

Children of the winter
Walk into the springtime
Children of the winter
Walk into the springtime

Children of the winter
Walk into the springtime
Children of the winter
Walk into the springtime
Children of the winter
Walk into the springtime"
3,Material Issue,Out Right Now,TRYGXFP128F92C5207,1991,"Well if the birds in your sky discontinue to fly tell me why tell a lie can't I have your love?  And if the leaves in your trees if they sway with the breeze tell me dear tell me please, have you had enough?  And she said...

Well I'm out right now, but I might be back in the morning.  I'm out right now.  Leave your name and number on the recording.

If the car that you drive, if it suddenly collides, can I give you a ride, can I take you home?  And if the words that I say make you run, run away tell me now yeah today, have you heard em all?  And she says...

Well I'm out right now, but I might be back in the morning.  I'm out right now.  Leave your name and number on the recording.

Well I've been waiting so long, I've been feeling so strong, I think about you on a warm afternoon.  You're only breaking my heart, but that's the very best part.  I hope I see you, and I hope it's soon.

If the things that I say make you run, run away, tell me now yeah today, have you had enough?  And if the words that you hear, if they dis disappear tell me now tell me clear, have you had it all?  And she says...

Well I'm out right now, but I might be back in the morning.  I'm out right now.  Leave your name and number on the recording."
4,Maldita Vecindad Y Los Hijos Del Quinto Patio,Mare,TRIWWCH128F92FD279,1991,"Hace cuatro meses que salí de Yucatan,
Y me vine en camión a la ciudad.
Vine a visitar a unos parientes
Que viven por acá por Insurgentes.

Mucha ninias lindas.
Mucha tonta violencia.
Mucho ruido y mucha gente.
Yo mejor me regreso a Yucatán.

Mare
Mare niña.

Una mañana me invitaron a pasear.
Fuí a Chapultepec, la Latino y Coyoacan.
Mis parientes resultaron muy decentes
Y esa noche decidí irme a reventar.

Mucha luz en la calle.
Todo es despapaye.
La verdad yo prefiero los hipiles,
Y mejor me regreso a Yucatán.

Mare
Mare niña."
5,Celebrate The Nun,Waiting,TRQPNBC128F92EFBF3,1991,"I never wanted to believe the things they said
I never wanted to know
I've been waiting for so long, it's a language
Why do you let me go?

And every time when I remember the past
I really don't know what to do
'Cause every time I know I'll never forget
I just can't stop thinking of you

All that I've been waiting for
You don't know why I want to go
All that I've been waiting for
You don't know why I have to go
All that I’ve been waiting for - is you

I should have know that you don't understand
Things I never wanted to do
I should have know it's better telling the truth
That's why I feel like a fool

I start walking all around in the streets
But I don’t have no idea
I’m watching all the people at night
But all I want is you were here

All that I've been waiting for
You don't know why I want to go
All that I've been waiting for
You don't know why I have to go
All that I’ve been waiting for - is you

And every time when I remember the past
I really don't know what to do
'Cause every time I know I'll never forget
I just can't stop thinking of you

All that I've been waiting for
You don't know why I want to go
All that I've been waiting for
You don't know why I have to go
All that I’ve been waiting for - is you"
6,X-Ray Spex,The Day The World Turned Day-Glo,TRSTWDY128F92EC06D,1991,"I clambered over mounds and mounds of polystyrene foam
Then fell into a swimming pool filled with fairy snow

And watched the world turn day-glo, you know, you know
The world turned day-glo, you know, uh oh

I wrenched the nylon curtains back as far as they would go
Then peered through perspex window panes at the acrylic road

And watched the world turn day-glo, you know, you know
The world turned day-glo, you know, uh oh

I drove my polypropylene car on wheels of sponge
Then pulled into a wimpy bar to have a rubber bun

And watched the world turn day-glo, you know, you know
The world turned day-glo, you know, uh oh



The world turned day-glo, you know, you know
The world turned day-glo, you know, uh oh

The X-rays were penetrating through the latex breeze
Synthetic fibre see-thru leaves fell from the rayon trees

The day the world turned day-glo, you know, you know
The world turned day-glo, you know, you know
The world turned day-glo, you know, you know
The world turned day-glo, you know, uh oh"
7,Gary Numan,Heart,TRQVTOS128E0782C6C,1991,"Does she make you laugh?
Does she make you cry?
Does she call your name?
Let me tell you why.

Have you ever tried to look into her eyes?
Have you ever tried to look into her heart?

There is no-one home.
Time will heal you
Time heals everything
Just an empty room.
Time will help you
Time helps you forget
There's no tears for you.
Time will heal you
Time heals everyone
There's no heart at all.
Time will help you
Time helps you forget me.

She will change your world.
She will change your mind.
She will change your rules.
She will make you blind.

You will never try to look into her eyes.
You will never try to look into her heart.

See there's no-one home.
Time will heal you
Time heals everything
See an empty room.
Time will help you
Time helps you forget
See no tears for you.
Time will heal you
Time heals everyone
See no heart at all.
Time will help you
Time helps you forget me.

I'll leave you
You'll try to forget.
I'll haunt you.
Like someone haunts me.
I'll leave you.
You'll try to forgive.
I'll haunt you.
Like someone haunts me.

Does she laugh at you
Like she laughed at me?
Does she break your heart
Like she broke mine?"
8,Guns N' Roses,Pretty Tied Up,TRPNEMM128E0792477,1991,"(The Perils of Rock N' Roll decadence)
I know this chick she lives down on Melrose
She ain't satisfied without some pain
Friday night is goin' up inside her...again
Well crack the whip
'Cause that bitch is just insane
I'm serious

She's pretty tied up
Hangin' upside down
She's pretty tied up
An you can ride her
She's pretty tied up
Hangin' upside down
I can't tell you she's the right one
Oh no,oh no,oh no
Once there was this rock n' roll band rollin' on the streets
Time went by and it became a joke
We just needed more and more fulfilling- Uh-huh
Time went by and it all went up in smoke
But check it out

She's pretty tied up
Hangin' upside down
She's pretty tied up
An you can ride her
She's pretty tied up
Hangin' upside down
Ohh I can't tell you she's the
right one
Oh no,oh no,oh no
Once you made that money it costs more now
It might cost a lot more than you'd think
I just found a million dollars
That someone forgot
It's days like this that push me o'er the brinks
Cool and stressing

She's pretty tied up
Hangin' upside down
She's pretty tied up
An you can ride her
She's pretty tied up
Hangin' upside down
And I can't tell you she's the right one
Oh she's the right one...(etc.)

(But I can tell you a thing or two
'Bout somethin' else
If you really wanna know-Know what
I'm sayin')"
9,Blues Traveler,Sweet Pain,TRLKVND128F42712D1,1991,"If Cyrano de Bergerac 
Fell prey to the blades of fifty men 
With a heart and a sword he'd drive them back 
Perchance to see Roxanne's eyes light up the sky again 
And when beauty kind and full of grace 
Again denied the beast her hand 
The beast he turned and hid his face 
And tried with all his might and magic to understand 

And once upon a time 
You know, I used to wonder why 
You know, no one should need to cry 
In pain of a heart forbade to fly 
But you learn to say goodbye 
As you whisper beneath a sigh 

Sweet pain 
Can't you plainly see? 
Sweet pain 
You know it matters to me 
Sweet pain 
Won't you make me feel at home? 
Sweet pain 
Don't you dare leave me alone 

Sometimes a life that seems hard to take 
Is soothed for a while by an old friend 
Leaving a bad need in its wake 
Sad how some friendships never ever seem to end 
Never end
Well all of my heroes up and died 
Songs and a dream are left for me 
What did them in? Not suicide 
Just a lengthy friendship and a dream of how it could be 
And isn't it a crime? 

Was it more than they could bear? 
You know they did not even care 
At all and they might have something there 
But I'm here and I don't see where 
All I hear is their silent prayer 

Sweet pain 
Is it so terribly wrong? 
Sweet pain 
To want to come along 
Sweet pain 
Won't you make me smile? 
Sweet pain 
If only for a while 

Can you feel what I can feel? 
So we can establish that the pain is real 
Don't be afraid and I'll do the same for you 
And we'll just hang on and we'll make it, make it through 
There's got to be a reason it works out this way 
And there's something deep inside me 
That makes me have to play 
For you 
For you 

In no position to give advice 
My heart, it spoke and I wrote it down 
And you know every wisdom has its price 
My head up in the stars 
And my feet planted firmly on the ground 
When will I embrace this life I see? 
I've been wondering for so long 
Thinking back the truth may be 
I've been unaware but I've been living it all along 

And it didn't cost a dime 
And it did not come for free 
It just would not let me be 
But it never conquered me 
Just a doorway and a key 
And I think that we both agree 

Sweet pain 
Is sometimes what you need 
Sweet pain 
It allows the blood to bleed 
Sweet pain 
From the moment of your birth 
Sweet pain 
You know it keeps you here on Earth"
