,Artist,Title,Track_id,Year,Lyrics
0,Bessie Smith,Me And My Gin,TRXOHOD128F9306A56,1928,"""Stay away from me 'cause I'm in my sin.
Stay away from me 'cause I'm in my sin.
If this place gets raided, it's just me and my gin.

Don't try me nobody, oh, you will never win.
Don't try me nobody 'cause you will never win.
I'll fight the army, navy just me and my gin.

Any bootlegger sure is a pal of mine.
Any bootlegger sure is a pal of mine.
'Cause a good ol' bottle o' gin will get it all the time.

When I'm feeling high ain't nothing I won't do.
When I'm feeling high ain't nothing I won't do.
Get me full of liquor and I'll sure be nice to you.

I don't want no pork and I don't need no beer.
I don't want no pork and I don't need no beer.
I don't want no porkchop just give me gin instead."""
1,Big Bill Broonzy,Big Bill Blues,TRHYOOF12903CE46EB,1928,"Lord, my hair's a rising
My flesh begins to crawl
Aw, my hair's a rising
My flesh begin to crawl
I had a dream last night, baby
Another mule in my doggone stall

Now there's some people said
The Big Bill blues ain't bad
Now some people said
The Big Bill blues ain't bad
Lord, it must not have been them
Big Bill blues they had

Lord, I wonder what's the matter
Papa Bill can't get no mail
Lord, wonder what's the matter now
Papa Bill can't get no mail
Lord, the post office must be on fire
The mailman must undoubtedly be in jail

I can't be a wagon
Since you ain't gonna be a mule
Can't be a wagon, mama
Since you ain't gonna be a mule
I ain't gonna fix up your black tradition
I ain't gonna be your doggone fool"
2,Blind Lemon Jefferson,See That My Grave Is Kept Clean,TRWQJRX128F933EC13,1928,Version 1 (20074-2) as Deacon L.J. Bates Chicago c. October 1927
3,Blind Lemon Jefferson,Prison Cell Blues,TRGBHIB128F427E183,1928,"Gettin' tired of sleepin' in this lowdown lonesome cell
Lord, I wouldn't have been here if it hadn't have been for Nell

Lay awake at night and just can't eat a bite
Used to be my rider but she just won't treat me right

Got a red-eyed captain and a squabblin' boss
Got a mad-dog sergeant and, honey, and he won't knock off

I'm gettin' tired of sleepin' in this lowdown lonesome cell
Lord, I wouldn't have been here if it hadn't have been for Nell

I asked the government to knock some days off my time
By the way I'm treated I'm 'bout to lose my mind

I wrote to the governor to please turn me a-loose
Since I didn't get no answer I know it t'ain't no use

I'm gettin' tired of sleepin' in this lowdown lonesome cell
Lord, I wouldn't have been here if it hadn't have been for Nell

I hate to turn over and find my rider gone
Walked across my floor, lordy, how I moaned

Well, I wouldn't have been here if it hadn't have been for Nell
I'm gettin' tired of sleepin' in this lowdown lonesome cell"
4,Blind Lemon Jefferson,How Long How Long,TRIJPWN128F4236299,1928,"How long, how long, has that evenin' train been gone?
For how long, ah, how long, baby, how long

Standin' at the station, watch my baby leave town
I feel disgusted, no peace can be found
For how long, ah, how long, baby, how long

I can hear the whistle blowing but I just can't see no train
Way down in my heart, baby, there lie aches of pain
Oh, how long, ah, how long, baby, how long

Sometime I feel disgusted and I feel so blue
I hardly know what in this world, baby, a good man can do
For how long, ah, how long, baby, how long

If I could holler just like a mountain jack
I'd go up on the mountain, I'd call my baby back
For how long, ah, how long, baby, how long

Some day you're gonna be sorry you ever done me wrong
It'll be too late darlin', your man'll be gone
For how long, ah, how long, baby, how long

My mind goes to wondering, I feel so sad
Thinking about the trouble a good man always had
Oh, how long, ah, how long, baby, how long"
5,Blind Willie Johnson,Mother's Children Have A Hard Time,TRMFIVP128F426F112,1928,"Well, well, well, ah
A motherless children have a hard time
Motherless children have a hard time, mother's dead
They'll not have anywhere to go, wanderin' around from door to door
Have a hard time

Nobody on earth can take a mother's place when, when mother is dead, Lord
Nobody on earth takes mother's place when, mother's dead
Nobody on earth takes mother's place,
When you were startin', paved the way
Nobody treats you like mother will when
Your wife or husband may be good to you, when mother is dead, Lord
They'll be good to you, mother's dead
A wife or a husband may be good to you,
But, better than nothing has proved untrue
Nobody treats you like mother will when, when mother is dead, Lord
Lord, Lord, Lord
Yeah, well, ah

Well, some people say that sister will do, when mother is dead
That sister will do when mother's dead
Some people say that sister will do,
But, as soon as she's married, she turn her back on you
Nobody treats you like mother will
And father will do the best he can, when mother is dead, Lord
Well, the best he can when mother is dead
Father will do the best he can,
So many things a father can't understand
Nobody treats you like mother will

A motherless children have a hard time, when mother is dead, Lord
Motherless children have a hard time, mother's dead
They'll not have anywhere to go,
Wanderin' around from door to door
Have a hard time"
6,Blind Willie Johnson,It's Nobody's Fault But Mine,TRFPCQD12903CF21B7,1928,"Hey-ey
Nobody's fault-a but mine
Nobody's fault but mine
If I don't read, my soul be lost

I, have a Bible in my arm
I have a Bible in my arm
If I don't read my soul be lost

Bible, taught me how to read
Bible, taught me how to read
If I don't read my soul be lost
Nobody's fault-a but mine

Lord, Lord
Nobody's fault but mine
If I don't read my soul be lost

I, was talkin' to my Lord
Have a Bible in my arms

If I don't read my soul be lost

Mother, she taught me how to read
Mother, she taught me how to read
If I don't read my soul be lost
Nobody's fault-a but mine

I
Lord, Lord
Nobody's fault but mine
If I don't read my soul be lost

And said that she taught me how to read
Said that she taught me how to read
If I don't read my soul be lost
Nobody's fault-a but mine

Help

Lord, Lord

Nobody's fault but mine
If I don't read my soul-a be lost"
7,Blind Willie Johnson,If I Had My Way I'd Tear The Building Down,TRJLNHE128F426D6C3,1928,"Well, if I had my way
I had-a, a wicked mind
If I had-a, ah Lord, tear this building down 

Weh-ell!
Delilah was a woman fine an' fair
Her pleasant looks-a, her coal black hair
Delilah gained old Samson's mind
A-first saw the woman that looked so fine

A-well went Timnathy, I can't tell
A daughter of Timnathy, a-pleased him well  
A-Samson told his father, 'I'm goin a-a-a'
(Help) me Lord

If I had my way
Well, if a had-a, a wicked world
If I had-a, ah Lord, tear this building down  

Weh-ell!
Samson's mother replied to him
'Can't you find a woman of your kind and kin?'
'Samson, will you please your mother's mind?'
Go'd and married that-a Philistine

Let me tell you what, old Samson

Well, he roared at the lion, the lion run
Samson was the first man the lion attach
He caught the lion and got upon his 'ack
A-written that he killed a man with his
And Sampson had his hand in the lion's jaws

If I had my way
If I had-a, a wicked world
If I had-a, ah Lord, tear this building down

'Well, your riddle please, a-tell it to me'
'A-how an eater became forth meat?'
'Well, your riddle please, a-tell it to me'
'A-how strong of it came forth sweet?
Deliah, got his army after him
Well, the bees made-a honey in the lion hair

Well, if I had my way
Well, if I had-a, a wicked world
If I had-a, ah Lord, tear this building down

Sewed me tow knot, an' formed a plot
Not many days 'fore Samson was caught
A-bind this hands whilst a-walkin' along
A-looked on the ground and found a lil' jawbone
He moved his arm ropes, a-pop like thread
Dropped those threads free, three thousand were dead

Lord, If I had my way
Well, if I had a, a wicked world
If I had a, ah Lord, tear this building down

Weh-ell!
Samson's trick though they never found out
'Till they began to wonder about
A-'till his wife sat up upon his knee
'A-tell me where your strength lie, if you please?'

Samson's wife she a-talked so fair
Told his wife cut off-a his hair
'Shave my head, clean as your hand
'Till I become a natural man!'

Lord, If I had my way
Well, if I had a, a wicked world
If I had a, ah Lord, tear this building down."
8,Blind Willie McTell,Three Women Blues,TRFLSMH12903CE7130,1928,"Got three womens
Yellow, brown and black
I got three womens
Yellow, brown and black

It'll take the Governor of Georgia
To judge one of these women I like

One for in the morning
One for late at night
One for in the morning
One for late at night

I got one for noontime
To treat your old daddy right

These blues at midnight
They don't leave me till day
These blues at midnight
They don't leave me till day

I didn't have none of my three women
To drive these blues away

One is a Memphis yellow
The other is a Savannah brown
One is a Memphis yellow
The other is a Savannah brown

One is a Statesboro dark skin
She'll really turn your damper down

Now if I had listen
To what my three women said
Now if I had listen
To what my three women said

I'd a‑been home sleeping
In a doggone feather bed"
9,Blind Willie McTell,Statesboro Blues,TRVQNFB12903CEC8AA,1928,"Wake up mama, turn your lamp down low
Wake up mama, turn your lamp down low
Have you got the nerve to drive Papa McTell from your door?

My mother died and left me reckless, my daddy died and left me wild, wild, wild
Mother died and left me reckless, Daddy died and left me wild, wild, wild
No, I'm not good lookin', but I'm some sweet woman's angel child

She's a mighty mean woman, to do me this a-way
She's a mighty mean woman, to do me this a-way
When I leave this town, pretty mama, I'm going away to stay

I once loved a woman, better than I ever seen
I once loved a woman, better than I ever seen
Treat me like I was a king and she was a dog-gone queen

Sister, tell your Brother, Brother tell your Auntie, Auntie, tell your Uncle,
Uncle tell my Cousin, Cousin tell my friend
Goin' up the country, Mama, don't you want to go?
May take me a fair brown, may take me one or two more

Big Eighty left Savannah, Lord, and did not stop
You ought to saw that colored fireman when he got that boiler hot. You can
Reach over in the corner, Mama, and hand me my travelin' shoes
You know by that, I've got them Statesboro blues

Sister got 'em, Auntie got 'em
Brother got 'em, friend got 'em, I got 'em
Woke up this morning, we had them Statesboro blues
I looked over in the corner,
Grandma and Grandpa had 'em too."
