,Artist,Title,Track_id,Year,Lyrics
0,Shane MacGowan And The Popes,Skipping Rhymes,TRSCGGK128F428E2FC,1997,"We put the hood round his head
Then we shot the bastard dead
With a nick nack paddy whack
Give a dog a bone
Send the stupid bastards home

The nation's gonna rise again
The nation's gonna rise again
The nation's gonna rise again
The nation's gonna rise again

Tu ra lu ra laddy
Got pissed in Limavaddy
Got a kicking from the locals
There's a bunch of drunkin' paddys
With a nick nack paddy whack
Give a dog a bone
Send the stupid bastards home

The nation's gonna rise again
The nation's gonna rise again
The nation's gonna rise again
The nation's gonna rise again
The nation's gonna rise again

I shot one, I shot two, I shot three
That's more than you
With a nick nack paddy whack
Give a dog a bone
Send the stupid bastards home

The nation's gonna rise again
The nation's gonna rise again
The nation's gonna rise again
The nation's gonna rise again 

Lyrics Submitted By: S.E.M."
1,Nana Mouskouri,Tous Les Arbres Sont En Fleurs,TRKHZYL128F145A491,1997,"Tous les arbres sont en fleurs
Et la forêt a ces couleurs
Que tu aimais
Les pommiers roses sur fond bleu
Ont le parfum des jours heureux
Rien n'a changé
Un peu de neige est restée
La neige que tu enlevais
Je m'en souviens
En m'éveillant je ne voyais
Que le printemps qui grandissait
Dans notre jardin
Tu riais comme un enfant
Tu ne faisais jamais semblant
Lorsque tu riais
Quand tes yeux clairs me regardaient
Tu savais lire à travers moi
Chaque pensée
Tu étais si fort et pourtant
Je te berçais comme un enfant
Quand tu pleurais
Je t'ai fait du mal bien des fois
Pourtant toute ma vie c'est toi
Que j'aimerai
Pierre je t'aime
Je n'avais que toi
Mais tu n'es plus qu'une ombre
Qui dort auprès de moi

Lorsque je rentrais tard parfois
Tu ne t'endormais pas sans moi
Tu m'attendais
Tu m'as parlé toute une nuit
De ce que serait notre vie
Si je voulais
Un soir d'orage avant Noël
Tu m'as dit qu'il faisait soleil
Et j'y croyais
Je me souviens, tu me disais
Qu'on ne se quitterait jamais
Et j'y croyais
Pierre je t'aime
Je n'avais que toi
Et tu n'es plus qu'une ombre
Qui dort près de moi

Pourquoi ces fleurs dans le jardin
Cette nuit bleue illuminée
Par les étoiles?
Je sens que le printemps revient
Mais qu'il ne me sert plus à rien
Qu'à me faire mal
Malgré tout, malgré le temps
Je te revois rire et courir
A travers champs
Ce fût mon dernier vrai printemps
Tu t'es endormi pour longtemps
Pour trop longtemps
Dans un autre monde très loin
Y a parait-il un jardin
Plus beau qu'ici
Un grand théâtre où mon amour
Joue et continue chaque jour
D'aimer la vie"
2,Con Funk Shun,Got To Be Enough,TRJPHUL128F14775BB,1997,"The things I do for you
I do for no one else
The things I give to you
Usually keep them for myself

Every chance I take with you
'Cause my luck is on the one
Your tricks, your treat, they can't be beat
They keep me on the run

I've got to be enough, girl
(Think about it, don't you doubt it)
I wanna be your stuff, girl
(Think about it, don't you doubt it)

I've got to be enough, girl
(Think about it, don't you doubt it)
Until you get enough, girl, why don't you
(Think about it, don't you doubt it)

Places that you wanna go
I'll take you anytime
Cash to buy you pretty things
I'm working overtime

You take all the lovin', baby
That my body has to give
Run with my affections, girl
As long as you may live

I've got to be enough, girl
(Think about it, don't you doubt it)
I wanna be your stuff, girl
(Think about it, don't you doubt it)

I've got to be enough, girl
(Think about it, don't you doubt it)
Hey, hey
Until you get enough, girl, why don't you
(Think about it, don't you doubt it)

Get funky with me, child
Don't you see, oh, you're sweet to me, sweet baby
Get funky with me, child
Don't you see, oh, you're sweet to me, pretty baby

Get funky with me, child
Don't you see, oh, you're sweet to me
Get funky with me, child
Don't you see, oh, you're sweet to me

Get funky with me, child
Don't you see, oh, you're sweet to me, yeah hey
Get funky with me, child
Don't you see, oh, you're sweet to me

I've got to be enough, girl
(Think about it, don't you doubt it)
I wanna be your stuff, girl
(Think about it, don't you doubt it)

I've got to be enough, girl
(Think about it, don't you doubt it)
Come on
Until you get enough, girl, why don't you
(Think about it, don't you doubt it)"
3,Anggun,A Rose In The Wind,TRJDEPO128F4278E53,1997,"I was born at daybreak / To the road i did take
Trembling as the ground shakes / Under my feet
Cracked in the stone heat

Never ending motion / Way across the ocean
Into your devotion / Long have i gone
So far from my home

What to do with this love that i'm in?
I have given you all of my soul
Flying all my life like a rose in the wind
Tell me why i am always alone
On my way home

Dreaming always begins / Find a door that's opening
Something there is shining / The light in your eyes
When you were all mine

All alone as i wake / Moving in a new place
Shivering as i trace / A road of my own
Cut by the deep cold

What to do with this love that i'm in?
I have given you all of my soul
Flying all of my life like a rose in the wind
Tell me why i am always alone
Hang on to me tight, and a rose in the wind
Will be with you wherever you go
All the way back home

Can i take you back there? / Drifting on the warm air
Say you'll follow me anywhere / All of our nights
Into the jade skies

I'll be true to you / Flying over the moon
Lying in the bamboo / I'll always know
The light in the window

What to do with this love that i'm in?
I have given you all of my soul
Flying all of my life like a rose in the wind
Tell me why i am always alone"
4,Lori Carson,Snow Come Down (Album Version),TRDNCXW128F147BDF9,1997,"I think you feel, the way I feel
Though you don't want to say
I think you feel, the way I feel
Though it's not the easy way

Wouldn't you like to be with me
Watching the snow come down
Watching the snow come down
Watching the snow....

I don't want to cause you any pain
I just want to love you
I don't want to fuck up anything
I just want to love you
And, I know you think I'm kinda strange
I just want to love you
I just want to love you
I just want to love you
I just want to love you

Everytime I see your face
I can hardly breathe
Everytime I see your face
I feel stupid and happy

Wouldn't you like to be with me
Watching the snow come down
Watching the snow come down
Watching the snow....

I don't want to cause you any pain
I just want to love you
I don't want to fuck up anything
I just want to love you
And, I know you think I'm kinda strange
I just want to love you
I just want to love you
I just want to love you
I just want to love you

I'd sure like to be with you
Watching the snow come down
Watching the snow come down
Watching the snow....

I don't want to cause you any pain
I'd give you the world
I don't want to fuck up anything
I wanna be your girl
And, I know you think I'm kinda strange
I just want to love you
I just want to love you
I just want to love you
I just want to love you....

Ahhh---Watching the snow come down
Watching the snow come down
Watching the snow..."
5,God Dethroned,The Somberness Of Winter,TRMOSFF128F934B272,1997,"Searching the Northern passage to the Indies
And yes we found the northern passage.
The northern passage to hell

This world it turned into ice
The sun has set for the months to come
A landscape in the twilight zone
The somberness of winter

I walk between pools of frozen blood
It's 1896 my voyage has stranded before the gates of hell
Doom is in my eyes
Our ships is stuck in the ice
I don't know where we are
and I don't know where we'll go
Travelling. Endlessly. Like in a labyrinth
The forst is hardening my breath
The dark gaps in the ice reflect the thoughts of my wrecked mind
The only company I have is the skeleton that never leaves my side

Did we reach the ninth ring of hell?
There where the traitors freeze

The northern passage to hell (Nova Zembla)
Nothing left to eat but ourselves (Nova Zembla)

I hear the clapping of hooves behind me
I know my time had come to die.
I await his embrace.
I've fallen from grace.
I'll never reach home
The somberness of winter

[lead - Jens]"
6,Armand Van Helden,Blakpeoplez,TRXIEGS128E078B4A8,1997,"Representing straight out of New York City
Blakpeople in Brooklyn
Blakpeople Shaolin
Blakpeople in Queens
Blakpeople in Manhattan
Blakpeople in the Bronx
blakpeople Connecticut
Blakpeople New Jersy
Blakpeople Miami
Blakpeople
Blakpeople Atlanta
Blakpeople Ohio
Blakpeople Chicago
Blakpeople in Texas
Blakpeople
Blakpeople
Blakpeople
Blakpeople"
7,Chris Whitley,Clear Blue Sky,TRNPFQQ128F4265FCE,1997,"I look out your bedroom window
Clear blue sky
I look out your bedroom window
Clear blue sky

Jet planes go smokin'
Jet planes go smokin'
Jet planes, they go flyin' by

Wanna tell her sometime
Give her something that she don't know
Wanna tell you sometime
My son, that you don't know

Before I leave here
Before I leave here
'Fore I leave you here below

Jet planes leave a trail of smoke, yes
They will not let love be
Jet planes, they leave a trail of smoke, yes
They will not let love be

Child, don't look for
Sister, don't look for
Mama, do not look for me

In a clear blue sky
You know, I must be homeward bound
In a clear blue sky
I must be homeward bound

But I don't know where
Said, I don't know where
I don't know if I touch down
Oh, God"
8,All-Star United,Tenderness,TRFKGHH128F9309128,1997,"Hush baby, don't cry
Just try to remember the time
When all your pitfalls and fears
Became mine
And we fall apart
Just one thing takes me back to the start

Chorus:
Tenderness
Put my heart to rest
Your tenderness
Hits me to the bone
Tenderness
When my head's a mess
Your tenderness
Keeps me coming home

Hush baby, don't cry
This rings in my head all the time
And still
I tend to forget your words
When I'm the swan in my full dive
Just one thing keeps me alive

Repeat Chorus

Bridge:
And so it seems to me
To all of us here
The answer is clear
That you need a little less stress
And some more tenderness

Repeat Chorus"
9,Sarah McLachlan,Adia,TRMQXNK128F42AE1AC,1997,"Adia, I do believe I failed you
Adia, I know I've let you down
Don't you know I tried so hard
To love you in my way?
It's easy let it go

Adia, I'm empty since you left me
Trying to find a way to carry on
I search myself and everyone
To see where we went wrong

There's no one left to finger
There's no one here to blame
There's no one left to talk to, honey
And there ain't no one to buy our innocence

'Cause we are born innocent
Believe me, Adia, we are still innocent
It's easy, we all falter
Does it matter?

Adia, I thought that we could make it
I know I can't change the way you feel
I leave you with your misery
Your friend who won't betray
I pull you from your tower
I take away your pain
I show you all the beauty you possess
If you'd only let yourself believe

'Cause we are born innocent
Believe me, Adia, we are still innocent
It's easy, we all falter
Does it matter?

'Cause we are born innocent
Believe me, Adia, we are still innocent
It's easy, we all falter
Does it matter?

Believe me, Adia, we are still innocent

'Cause we are born innocent
Believe me, Adia, we are still innocent
It's easy, we all falter
Does it matter?"
