,Artist,Title,Track_id,Year,Lyrics
0,After The Fire,One Rule For You,TRYEEBF128F92DF711,1979,"What kind of line is that when you say you don't understand a single word
I tell you all these things, you turn around and make as if you never heard
What kind of line is that you're giving me

One rule for you, one rule for me 
Too many people try to tell me that I shouldn’t say the things I do
I know that you would only do the same if it meant as much too you
What kind of line is that you're giving me
One rule for you, one rule for me

They say believe in what you like as long as you can keep it to yourself
I say if what I know is right, it's wrong if I don't tell somebody else
What kind of line is that you're giving me
One rule for you, one rule for me"
1,Suzi Quatro,Love Hurts,TRQMXHY128F1468853,1979,"Love hurts
It's a crying shame
Love hurts
Such a funny thing
That you want me back again
Well it's too late now
You're finding out that love hurts

Well I don't know why
Why you said goodbye
And I don't know when
The fire left your eyes
You said you felt your need
Your need for me had died
And now I see your heart is breakin'
You're the one that's cryin'

Love hurts
It's a crying shame
Love hurts
Such a funny thing
That you want me back again
Well it's too late now
You're finding out that love hurts
You pushed me out the door
Right on outta your life
You said that you were sure
I'd never be your wife
You kicked me in my pride
But I came through the other side

It's sad to see your smile has gone
Your heart's the one that's dyin'

Love hurts - whoo - Love hurts - yeah - Love hurts -whoo
Love hurts - yeah - Love hurts - whoo - Love hurts - yeah - Love hurts - whoo
Well it's sad to see your heart is breakin'
You're the one that's cryin'"
2,Parliament,Party People,TRJPYBR128E07944DE,1979,"We are those party people
We're all about a real good time
 (x2)

Oh, a big boogie!

We are those party people (we are those party people)
We're all about a good time

We are those party people, uh-huh
Band starts jumpin'
People start thumpin'
And I'm just pitchin' a fit
We are those party people, uh-huh
People are itchin'
They can't stop twitchin'
Funk's gonna scratch their itch
Ooga-Boogie

Yabba-dabba-da-da-da-da-da-dee-da-da
Where are all the party people at?
Where have all the party people gone?
Yabba-dabba-da-da-da-da-da-dee-da-da
Da-da

We're all about fun
We're all about having big fun
 (x2)

We are those party people
Oh, the band was smokin'
The dancers were strokin'
And I was just pitchin' a fit
We are those party people
Oh, they were itchin'
Music had them twitchin'
Funk's gonna scratch their itch
We are those party people (x2)
And we're all about a real good time

Ooga-boogie!
It's all about fun
It's all about having big fun
It's all about fun
Yabba-dabba-da-da-da-da-da-dee-da-da
Ooga-boogie!

We are those party people
Ahh, foot funk y'all
And if you don't believe I'm down
Get down, get up, get on, get off
Turn me loose on the dancefloor
It's all about fun (It's all about having some fun)
It's all about having big fun (It's all about big fun)

It's all about fun
It's all about having big fun
 (x2) 

We are those party people (x4)
We're all about a good time

Do you want to turn (turn us a-loose x3) (ooh hoo)
Turn us a-loose (turn us a-loose x3) (ooh hoo)
 (x2)

If you like, you can turn us a loose (turn us a-loose x3) (ooh hoo)
Turn us a-loose (turn us a-loose x3) (ooh hoo)

Da da
Da da da da

It's about big fun
All about big fun
 (x9)

Yabba-dabba-da-da-da-da-da-dee-da-da
Ooga-boogie!

We are those party people
Ahh, foot funk y'all
And if you don't believe I'm down
Get down, get up, get on, get off
Turn me loose on the dancefloor

It's all about fun
It's all about having big fun
 (x3)

We are those party people (x3)
We're all about a good time

Turn us a loose (x3), ooh hoo 
 (x12)

Da da
Da da da da

It's about big fun 
All about big fun
 (x10)

About big fun
We are those party people (x4)
Yes, we are those party people
We're all about a real good time (x3)
Real good time (x2)
We're all about a real good time (x3)
Real good time 
People all over the world
Are having big fun

Turn us a loose (x3), ooh hoo 
If you want you can dance, dance, turn us a loose
 (x4)

Ooga-boogie

And if you don't believe I'm down
Get down, get up, get on, get off
Turn me loose on your dancefloor, yeah
Ooga-boogie
 (x3)

It's about big fun
All about big fun
Turn me a-loose"
3,Boney M.,Gotta Go Home,TRWHMZH128F42BC8EB,1979,"Ooohooohooo...
Ooohooohooo...

(Headin' for the islands)
We're ready, man, and packed to go
Ooohooohooo...

(When we hit those islands)
There's gonna be a big hello
Ooohooohooo...

Diggin' all the sunshine
It's easy not to say goodbye
Bye, bye
Bye

(Headin' for the islands)
Hey, yeah, we're really flyin' high
Ooohooohooo...
Ooohooohooo...

Gotta go home, home, home
Gotta go home, home, home
Gotta go home, home, home
Gotta go home, home, home, gotta go home

Ooohooohooo...
Ooohooohooo...

(Walkin' down the beaches)
Tomorrow mornin' we'll be there
Ooohooohooo...

(Golden sandy beaches)
Say, I can smell the breezy air
Ooohooohooo...

One more celebration
And then we're ready for goodbye
Bye, bye
Bye

(Walkin' down the beaches)
Hey, yeah, we're really flyin' high
Ooohooohooo...
Ooohooohooo...

Gotta go home, home, home
Gotta go home, home, home
Gotta go home, home, home
Gotta go home, home, home, gotta go home

Ooohooohooo...
Ooohooohooo...

Dubdedub...
Dubdedub...
Dubdedub...
Dubdedub...

(Going back home) Dubdedub...
(Going back home) Dubdedub...
(Going back home) Dubdedub...
(Going back home) Dubdedub...

Gotta go home, home, home
Gotta go home, home, home
Gotta go home, home, home
Gotta go home, home, home, gotta go home"
4,The Only Ones,Trouble In The World,TRCUJDP128F42BBE78,1979,"Everybody thinks that they're the one
Everybody thinks they're stronger than everybody else
They see what happens to their friends
They don't believe that's how they're gonna end

If you do happen to be stronger
It only means you're gonna take longer to go under

That's the trouble in this world
The trouble in this world
The trouble is

At first you got the upper hand
When people warn you, you just don't understand
You say it's an old wives' tale
And everybody's gonna die anyway

This marriage was doomed from the start
She don't wanna have money she just rips out your heart
When you part, when you escape from
Her prison

Your saviour wrote you a message
You're superstitious, you know you shouldn't break the chain
Don't be scared to have children
Anyone would have thought it was pre-ordained

If you do happen to be stronger
It only means you're gonna take longer to go under

That's the trouble in this world
The trouble in this world
Oh, trouble in this world
Trouble, trouble
Trouble in the world
That's the trouble in this world"
5,Dolly Dots,Radio,TRGUDSC128F4297C4A,1979,"Sing along, listen to the music
Day or night you just have to choose it
You, you just have to turn it on

In the groove with my favorite DJ
We can dance to the hits that he plays
You, you just have to turn him on

Radio
Everybody listens to the radio
There you go
Everybody's singing to the songs they know
Radio
Everybody listens to the radio
Where you go
You don't have to miss your favorite show

I like funk
I'm in love with disco
I like punk
Things that you are into
Oh, I could hear it alll day long

Radio
Radio

With my friend driving on the high way
Listening to songs from then and today
Wish (how we wish)
We could take you all along

In the car kissing on the back seat
Music's up I can feel my heart beat
Oh, you're they guy who turns me on
1 2 3 4!"
6,Sister Sledge,Thinking Of You,TRYMHCT128F429EF77,1979,"Everybody let me tell you ‘bout my love
Brought to you by an angel from above
Full equipped with a lifetime guarantee
Once you try it, I am sure that you'll see

(Without love) There's no reason to live
(Without you) And what would I do with the love I give
(All my lovin') To you I'll be giving
And I promise, yes I'll do, as long as I'm living

I'm thinking of you and the things you do to me
That makes me love you, now I'm living in ecstasy
Hey, it's you and the things you do to me
That makes me love you, now I'm living in ecstasy

All the time he makes me glad that I'm alive
Together we will survive
What do you think brought the sun out today
It's my baby, oh, help me sing

(Without love) Without love there's no reason to live
(Without you) Oh, what would I do with the love I give
(All my lovin') To you I'll be giving
And I promise, yes I'll do, as long as I'm living

I'm thinking of you and the things you do to me
That makes me love you, now I'm living in ecstasy
Hey, it's you and the things you do to me
That makes me love you, now I'm living in ecstasy

I'm in love again
And it feels so, so good

Hey, it's you and the things you do to me
That makes me love you, now I'm living in ecstasy
Yeah, it's you (You and the things you do to me) and I
(That makes me love you) That makes me love you (Now I'm living in ecstasy), oh
It's you, you, you (And the things you do to me), yeah
(That makes me love you) That makes me love you (Now I'm living in ecstasy), ey...hey...

(You and the things you do to me) Let me tell you ‘bout the stars above
(That makes me love you) Yeah (Now I'm living in ecstasy), man I love
It's you, yeah, yeah, yeah (And the things you do to me) Oh...
(That makes me love you) That makes me love you
(Now I'm living in ecstasy) that makes me love you

(You and the things you do to me) Just keep on doin' what you're doin' to me
(That makes me love you) Eh...hey... (Now I'm living in ecstasy), oh, it's ecstasy
It's you, you, you (You and the things you do to me)
(That makes me love you, now I'm living in ecstasy)

Oh, it's you, you, oh (You and the things you do to me)
(That makes me love you) Ooh, ooh, oh (Now I'm living in ecstasy)"
7,The Vapors,Turning Japanese,TRUUQQG128F146B044,1979,"I've got your picture of me and you
You wrote, ""I love you,"" I wrote ""Me, too""
I sit there staring and there's nothing else to do
Oh, it's in color, your hair is brown
Your eyes are hazel and soft as clouds
I often kiss you when there's no one else around

I've got your picture, I've got your picture 
I'd like a million of them all round my cell
I want the doctor to take your picture 
So I can look at you from inside as well 
You've got me turning up and turning down 
And turning in and turning 'round

I'm turning Japanese, I think I'm turning Japanese, I really think so
Turning Japanese, I think I'm turning Japanese, I really think so
I'm turning Japanese, I think I'm turning Japanese, I really think so
Turning Japanese, I think I'm turning Japanese, I really think so

I've got your picture, I've got your picture
I'd like a million of them all round my cell
I want a doctor to take your picture
So I can look at you from inside as well 
You got me turning up and turning down
I'm turning in, I'm turning round

I'm turning Japanese, I think I'm turning Japanese, I really think so 
Turning Japanese, I think I'm turning Japanese, I really think so 
Turning Japanese, I think I'm turning Japanese, I really think so 
Turning Japanese, I think I'm turning Japanese, I really think so

I've got your picture, I've got your picture 
I'd like a million of them all round myself
I want a doctor to take a picture
So I can look at you from inside as well 
You got me turning up and turning down
I'm turning in, I'm turning round

I'm turning Japanese, I think I'm turning Japanese, I really think so 
Turning Japanese, I think I'm turning Japanese, I really think so 
Turning Japanese, I think I'm turning Japanese, I really think so 
Turning Japanese, I think I'm turning Japanese, I really think so

No sex, no drugs, no wine, no women, no fun, no sin, no you, no wonder it's dark 
Everyone around me is a total stranger 
Everyone avoids me like a psych lone-ranger
Everyone

That's why I'm turning Japanese, I think I'm turning Japanese, I really think so 
Turning Japanese, I think I'm turning Japanese, I really think so
Turning Japanese, I think I'm turning Japanese, I really think so
Turning Japanese, I think I'm turning Japanese, I really think so

Turning Japanese, I think I'm turning Japanese, I really think so
Turning Japanese, I think I'm turning Japanese, I really think so
Turning Japanese, I think I'm turning Japanese, I really think so 
Think so, think so, think so
Turning Japanese, I think I'm turning Japanese, I really think so"
8,Bad Company,She Brings Me Love,TRYQVDN128F9327A15,1979,"Sometimes I get a feeling,
Deep in my soul
Sometimes I get a feeling,
I just can't control

Sometimes I get a feeling,
Deep in my heart
It's such a feeling that I know we'll never part

She brings me love, love, I know it's all that I need.

Sometimes I get a feeling,
deep in my bones
Sometimes I get a feeling,
won't leave me alone

Sometimes I get a feeling,
Deep in......side
It's such a feeling that my love I can't hide

She brings me love, love, I know it's all that I need.
She brings me love, love, I know it's all that I need."
9,Dave Edmunds,We Were Both Wrong (LP Version),TRUPVEA128F4236B81,1979,"Well, my baby and I
Are apart, I'll tell you why
Now we both had views in a fight,
Why couldn't we say to each other,
""The truth was, we were both wrong?""

Well, day after day and night after night,
We would have done one another.
Why haven't we admitted to each other,
We were both wrong.

Coming out one better, 
Meant more than a letter to each other,
Make a stand, don't back down,
Just stand your ground and you'll win.

I want you back, you can't beat 'em,
After all it's been so long.
I need your love so bad.
You're breaking my heart.
Why don't we say we were both wrong?

Coming out one better,
Meant more than one letter to each other,
Just make a stand, don't back down,
Just stand on your ground and you'll win.

I want you back, you can't beat 'em,
After all it's been so long.
I need your love so bad.
You're breaking my heart.
Why don't we say we were both wrong?

Well, you're breaking my heart.
Why can't we say we were both wrong?"
