,Artist,Title,Track_id,Year,Lyrics
0,Betty Hutton,It's Oh So Quiet!,TRWXSDC128F429ADBE,1955,"Shh! Shh!
It's oh so quiet.
Shh! Shh!
It's oh so still.
Shh! Shh!
You're all alone.
Shh! Shh!
And so peaceful until

You fall in love!
Zing boom!
The sky up above
Zing boom!
Is caving in!
Wham bam!
You've never been so nuts about a guy.
You want to laugh, you want to cry.
You cross your heart and hope to die.

It's over and then
Shh! Shh!
It's nice and quiet.
Shh! Shh!
But soon again
Shh! Shh!
Starts another big riot.

You blow a fuse.
Zing boom!
The devil cuts loose.
Wham bam!
So what's the use
Wham bam!
Of falling in love?

Shh! Shh!
It's oh so quiet.
Shh! Shh!
It's oh so still.
Shh! Shh!
You're all alone.
Shh! Shh!
And so peaceful until

You ring the bell
Bim bam!
You shout and you yell:
Oh oh!
You broke the spell.
Gee this is swell,
You almost have a fit.
This guy is George and I got hit.
There's no mistake
Cause this is it!

Till it's over and then
Shh! Shh!
It's nice and quiet.
Shh! Shh!
But soon again
Shh! Shh!
Starts another big riot.

You blow a fuse.
Zing boom!
The devil cuts loose.
Wham bam!
So what's the use
Wham bam!
Of falling in love?

The sky caves in.
The devil cuts loose.
You blow blow blow blow your fuse,
When you've fallen in love!
Shh! Shh!"
1,Betty Hutton,Doctor_ Lawyer Indian Chief,TRFYMWW128F429ADB5,1955,"There's a doctor living in your town. 
There's a lawyer and an Indian too.
But neither doctor, lawyer, nor Injun chief could love you any more than I do.
There's a barrel of fish in the ocean.
There's a lot of little birds in the blue.
But neither fish nor foul says the wise old owl 
Could love you any more than I do.

No, no, no it couldn't be true
That anyone else could love you like I do.
I'm gonna warn all the dead-eye dicks
That you're the chick with the slickest tricks.
And every tick of my ticker ticks for you,
Follow through.

Tell the doc to stick to his practice.
Tell the lawyer to settle his case.
Send the Injun chief and his Tommy- hawk back to little Rain-in-the-Face.
Oh you know know know it couldn't be true
That anyone else could love you like I do.

No, no, no, it couldn't be true 
That anyone else could love you like I do.
And confidentially I confess.
I sent a note to the local press 
That I'll be changing my home address
For you, follow through.

Tell the doc to stick to his practice.
Tell the lawyer to settle his case.
Send the Injun chief and his Tommy- hawk back to little Rain-in-the-Face.
Cause you know know know it couldn't be true
That anyone else could love you like I do.
No, no, no it couldn't be true
That anyone else could love you like I do. 
I'm going to send a hot communique
To the boys down in Cripple Creek
That every dimple on your dimpled cheek
Is mine, so to speak.

Tell the doc to stick to his practice.
Tell the lawyer to settle his case.
Send the Injun chief and his Tommy-hawk back to little Rain-in-the-Face.

Cause you know know know it couldn't be true
That anyone else could love you like I do.
Like I do.
Like I do.
Like I do.
Like I do!"
2,Betty Hutton,She's A Lady (with Perry Como),TRTPIQH128F429ADB8,1955,"She's a Lady ~ I'm a Lady!
She's a Lady ~ I'm a Lady!
She's as quiet as a mouse
Why, she would never ever raise her voice to a shout
Not unless somebody else is drownin' me out!

Yes, She's a Lady ~ I'm a Lady!
High floutin' ~ You're darn tootin'!
And her manners are superb
Yesterday I wore a gown of satin an' lace,
You took me out dinin' to the ritziest place
And when they brought the finger bowl,
Why you washed your face!
Ah! I'm a Lady! ~ She's a Lady ~ Oh yeah!

He's a Lover! ~ I'm a Lover!
He's big hearted! ~ Once I've started!
Nothin' is good for you!
Say, how do you mean that?
I bought you a golden necklace fit for a Queen
If that's a golden necklace, why's my neck turnin' green?

He's Romantic! ~ I'm Romantic!
He's the shy type! ~ Yes, it's my type!
He's the kind that girls can't trust!
Some guys take a girl out ridin' an' when they do,
She may have to walk home, that don't happen to you!
That's because I take them riding in a canoe
Oh! He's a lover! ~ I'm a lover ~ Oh yeah!

She's a Lady ~ I'm a Lady!
She's the fine type ~ Home at nine type!
She's as gentle as a lamb!
She's the most refined girl that the city has got
I will beat up anyone who says that I'm not!

She's a High-Brow ~ I'm a High-Brow!
You're what 'class' is! ~ You need glasses!
You know just how things are done
In a crowded bus, you find a guy with a seat
Then you drop your hanky so it lands at his feet
When he stands up to get it, that's when I grab his seat!
Yes, She's a Lady ~ I'm a Lady! ~ Oh yeah!

He's a Singer! ~ I'm a Singer!
Like Caruso! ~ Learned to do so,
In a barber-shop quartet
I once gave a hair-cut to a fellow one day
I started singing ""Mammy"" an' kept cutting away
Yeah, now they call him 'baldy' an' he wears a toupee!

You're a Lady! ~ You're a Barber!
You're a High-Brow! ~ You're a Sin-ger!
Hee hee, I'm a Sin-ger? ~ Ha, ha ha ha!
She's a Lady ~ Ah! He's a Sin-ger! ~ Oh yeah!

Words and Music by
Cy Coben, 1950"
3,Betty Hutton,Hot Dog! That Made Him Mad,TRKZGFO128F429ADD7,1955,"I've got a guy, I like him fine
But he takes me for granted all of the time
To teach him a lesson and make him mad,
I went out on a date with the best friend he had
That made him mad boy, hot dog, that made him mad
And he hugged me and he kissed me and he asked me not to do it again

Oh, late last night when I came in, he demanded to know just where I'd been
But I really put him right in his place
Instead of an answer, I laughed in his face
That made him mad boy, hot dog, that made him mad
So he hugged me and he kissed me and he asked me not to do it again

He said my heart is on my sleeve, and if I didn't change that he would leave
Well, you shoulda seen him, was his face red,
when I laughed and told him just go right ahead
That made him mad boy, hot dog, that made him mad
So he hugged me and he kissed me and he asked me not to do it again

Well, the moral is, to play it cool
Let your guy know you're nobody's fool
When he gets to thinking you're all his own,
Let him know that you can take him or leave him alone
That makes him mad boy, hot dog, that makes him mad
And he'll hug you and he'll kiss you and he'll ask you not to do it again

Yeah, he'll hug you and he'll kiss you
He'll squeeze you and he'll please you
And he'll ask you not to do it again"
4,Big Maybelle,Whole Lotta Shakin' Goin' On,TRJQDHH12903CC9292,1955,"When there one drum
I'm an old bass hun
An' someone beatin' on a ding dong

Come on over baby
Whole lotta shakin' going on
Come on over baby
Baby you can't go wrong
Ain't nobody faking
Whole lotta shakin' going on

Come on over baby
Whole lotta kickin' in the barn
Come over baby, baby
We got the bull by the horn
Everything's kicking
Whole lotta shakin' going on

Makin' and makin' it shake
Doe and the flow and the gate
Takin' and makin' it shake
Cake then found the plate
Shakin' we shakin' and shakin' the place
Come on over, baby, come on
We done found that ding dong

Come on over baby
Whole lotta shakin' going on
Come on over baby
Baby you can't go wrong
Ain't nobody faking
Whole lotta shakin' going on

Makin' and makin' it shake
Doe and the flow and the gate
Takin' and makin' it shake
Cake then found the plate
Makin' it, makin' it shake
Shakin' in the jams, (but case)
Sweet, oh, baby come on..."
5,Big Maybelle,One Monkey Don't Stop No Show,TRDBPPR128F42394FB,1955,"You wanna get rich you got to get out and dig
You want long hair go buy yourself a wig
Please believe me, gonna tell it to you slow
It's a real true sayin', ""One monkey won't stop no show"".

You can live in the country
You can come to town
What goes up
Is bound to come down
Please believe me, gonna tell it to you slow
Well pick up on what I'm sayin', ""One monkey won't stop no show"".

You can travel by bus
You can come by train
Travel by thumb
But you will get there just the same
Please believe me, gonna tell it to you slow
Yeah, dig what I'm sayin', ""One monkey won't stop no show"".

You don't have to be rich
Now to have plenty friends
Keep some cash on hand
If you pay off in the end
Please believe me, gonna tell it to you slow
Pick up on what I'm sayin', ""One monkey won't stop no show""."
6,Bill Haley & His Comets,Burn That Candle,TRZWJOK128F932F935,1955,"Keep that candle burning bright, 
Mother,
I'll be kind of late tonight, mother,
There's a yellow moon above, mother,
Shining on the one I love, mother.

Burn that candle, night and day,
Burn that candle, light our way,
Keep that doorway open wide,
Until we come slowly strolling, 
Side by side.

While that candle's burning high, 
Mother,
I'll be with my sugar pie, mother,
We'll be coming home, you know, 
Mother,
Looking for that candle glow, mother.

After we have had the wedding, mother,
To that candle we'll be heading, 
Mother,
So before we'll wine and dine, mother,
Start that candle light a' shining, 
Mother.

Burn that candle, night and day,
Burn that candle, light our way,
Keep that doorway open wide,
Until we come slowly strolling, 
Side by side.

'Til I'm strolling through that doorway, 
With my bride."
7,Bill Haley & His Comets,Rock The Joint,TRITMSN128F932F950,1955,"We're gonna rock, rock this joint
We're gonna rock, rock this joint
We're gonna rock, rock this joint
We're gonna rock this joint tonight
 
Well, six times six is thirty-six
I ain't gonna hit for six more licks
 
We're gonna rock (hey rock), rock this joint
We're gonna rock (hey rock), rock this joint
We're gonna rock (hey rock), rock this joint
We're gonna rock this joint tonight
 
Do the beetle-bop right, side by side
Flying low and flying wide
 
We're gonna rock (hey rock), rock this joint
We're gonna rock (hey rock), rock this joint
We're gonna rock (hey rock), rock this joint
We're gonna rock this joint tonight
 
Well, seven times five is thirty-five
Man-oh-man-oh-man alive!
 
We're gonna rock (hey rock), rock this joint
We're gonna rock (hey rock), rock this joint
We're gonna rock (hey rock), rock this joint
We're gonna rock this joint tonight
 
Go-go-go, go-go-go, go-go-go, go-go-go
 
Well, little boy blue come blow your horn
The cats in the meadow gonna rock till morn'
 
We're gonna rock (hey rock), rock this joint
We're gonna rock (hey rock), rock this joint
We're gonna rock (hey rock), rock this joint
We're gonna rock this joint tonight"
8,Bill Haley & His Comets,Rockin' Chair On The Moon,TRKQJBN128F426AD02,1955,"I got a rock, rock, rocking chair on the moon
I got a rock, rock, rocking chair on the moon
Oh, rock away my troubles, rock away my blues
In my rocking chair on the moon

When the moon is shining, shining from above
Shining on the couples, all a-making love
You look up in the sky, see the moon a-riding high
You look up in the sky, see a high flying guy
I'm sitting in a rocking chair, rocking away
In my rocking chair on the moon

I got a rock, rock, rocking chair on the moon
I got a rock, rock, rocking chair on the moon
Oh, rock away my troubles, rock away my blues
In my rocking chair on the moon

I got a rock, rock, rocking chair on the moon
I got a rock, rock, rocking chair on the moon
Oh, rock away my troubles, rock away my blues
In my rocking chair on the moon

Rocking in the moonlight, rocking away
Rocking in the moonlight, sleeping in the day
Haven't got a worry, haven't got a care
If I do, I'll lose 'em rocking in my rocking chair
Trouble seems to fly away, blues die away
In my rocking chair on the moon

I got a rock, rock, rocking chair on the moon
I got a rock, rock, rocking chair on the moon
Oh, rock away my troubles, rock away my blues
In my rocking chair on the moon"
9,Bill Haley and his Comets,Happy Baby,TROETSG128F42420B3,1955,"(Happy, happy baby, happy, happy baby)
(Happy happy baby, happy happy baby)
(Happy happy baby)
 
I got a baby and my baby's happy with me (happy baby)
I got a baby and my baby's happy with me (happy baby)
A slick little chick and she treats me tenderly (happy baby)
Well, I got a date with my baby, can't hesitate (happy baby)
Well, I got a date with my baby, can't hesitate (happy baby)
She's a real gone gal and man I just can't wait (happy baby)
My baby and me don't fight
We hug and we kiss all night
I love her with all of my might
She's a cute little smoothy
And she sure is groovy
Well, I'm going steady and happy I'm gonna be (happy baby)
Well, I'm going steady and steady I'm gonna be (happy baby)
Wanna keep my baby as happy as she can be (happy baby)
 
(Happy happy baby, happy happy baby)
(Happy happy baby, happy happy baby)
(Happy happy baby)
 
My baby and me don't fight
We hug and we kiss all night
I love her with all of my might
She's a cute little smoothy
And she sure is groovy
Well, I'm going steady and happy I'm gonna be (happy baby)
Well, I'm going steady and steady I'm gonna be (happy baby)
Wanna keep my baby as happy as she can be (happy baby)
 
(Happy happy baby, happy happy baby)
(Happy happy baby)
 
Well, my baby is happy with me!"
