,Artist,Title,Track_id,Year,Lyrics
0,The Icicle Works,Little Girl Lost,TRKEMPP128EF35F4EE,1988,"I don't know why it is you scare me
I don't know why I feel afraid
When you're around I feel uncertain
And lose sight of the plans I made

You've got the nerve to be demanding
When you have nothing to begin
And though you say your door is never
open to the world
I envy those who you let in

Little girl lost
Little girl lost
Little girl lost
Lost little girl

The boys in town could do without you
Your mother's not sure who you are
And in the darkness I will hold you 
to your word
The only sound a passing car

Little girl lost
Little girl lost
Little girl lost
Lost little girl

Little girl lost
Little girl lost
Little girl lost
Lost little girl

Little girl

When you run for shelter
Yu don't feel the pain 
You don't agree with all the good things
As they are around you

I believe today may be 
The first time I've
Regarded you
with more and more
Passing admiration.

Little girl lost
Little girl lost
Little girl lost
Lost little girl"
1,Five Star,Godsend,TRISMBV128F9319CD4,1988,"Oooh, ooh
Baby, baby, baby, I'm sorry
I didn't treat you right
Baby, baby, baby, I miss you
I need to hold you
Need to hold you tight
Honey, honey, don't think there's ever
Been a fool such as I
‘Cuz now I know
Yes I know
What your love is really worth
What you offered me
Oh, was paradise
A little bit of heaven here on earth

Your love was a godsend
Straight from above
God sent your love
Your love to me
Your love was a godsend
But I sent you away
How much of a fool
Can one girl be
You're a godsend
Godsend
Won't you forgive me now
And send him back to me

Oooh, ooh
Baby, baby, baby, I'm livin'
In the shadows now it'seems
And every every every time the phone rings
I rush to answer
Hoping it's you
I spend every day
Locked away
In my room with the curtains drawn
But you know I can't face another day
Oh, I got to have you back where you belong

Your love was a godsend
Straight from above
God sent your love
Your love to me
Your love was a godsend
But I sent you away
How much of a fool
Can one girl be
You're a godsend
Godsend"
2,The Style Council,How She Threw It All Away,TRQRRUM128C7196E06,1988,"Of all the things that money can buy
freedoms never cheap
But all the things she needed in life - she had no need to keep.
Of all the things she asked of me
none were ever fun
And I'm no good at acting while - the cameras on the run.

Don't you know - she threw it all away
I wonder how she feels today.
She threw it all away
I wonder if she's there to stay.

I tried, a bit, to change into - something that I'm not
But trying to mould with dynamite is like giving lions spots.

Guess you knew - she threw it all away
Don't shed a tear there's no need to cry.
She threw it all away
I played both parts in the fool and I.

Yes, I know your hurting inside
but I can't stop those tears in your eyes, falling from your face
Everytime you fall apart
I knew at the start - when it happened again
it was the start of the end for us.

With all the things that money can buy
you'll never be alone
But thankfully you remembered the words
to I ""Can't Buy Me Love""."
3,Helloween,Eagle Fly Free,TRRDARD12903D037FA,1988,"People are in big confusion
they don't like their constitutions
Everyday they draw conclusions
And they're still prepared for war

Some can say what's ineffective
Some make up themselves attractive
Build up things they call protective
Well your life seems quite bizarre

In the sky a mighty eagle
Doesn't care 'bout what's illegal
On its wings the rainbow's light
It's flying to eternity

Eagle fly free
Let people see
Just make it your own way
Leave time behind
Follow the sign
Together we'll fly someday

Hey, we think so supersonic
And we make our bombs atomic
Or the better quite neutronic
But the poor don't see a dime

Nowadays the air's polluted
Ancient people persecuted
That's what mankind contributed
To create a better time

In the sky a mighty eagle
Doesn't care 'bout what's illegal
On its wings the rainbow's light
It's flying to eternity

Eagle fly free
Let people see
Just make it your own way
Leave time behind
Follow the sign
Together we'll fly someday"
4,Queensryche,Revolution Calling,TRWZTKT128F147348E,1988,"For a price I'd do about anything
Except pull the trigger
For that I'd need a pretty good cause
Then I heard of Dr. X
The man with the cure
Just watch the television
Yeah, you'll see there's something going on

Got no love for politicians
Or that crazy scene in D.C.
It's just a power mad town
But the time is ripe for changes
There's a growing feeling
That taking a chance on a new kind of vision is due

I used to trust the media
To tell me the truth, tell us the truth
But now I've seen the payoffs
Everywhere I look
Who do you trust when everyone's a crook?

Revolution calling
Revolution calling
Revolution calling you
There's a revolution calling
Revolution calling
Gotta make a change
Gotta push, gotta push it on through

Well, I'm tired of all this bullshit
They keep selling me on TV
About the communist plan
And all the shady preachers
Begging for my cash
Swiss bank accounts while giving their
Secretaries the slam

They're all in Penthouse now
Or Playboy magazine
Million dollar stories to tell
I guess Warhol wasn't wrong
Fame fifteen minutes long
Everyone's using everybody, making the sale

I used to think
That only America's way, way was right
But now the holy dollar rules everybody's lives
Gotta make a million, doesn't matter who dies

Revolution calling
Revolution calling
Revolution calling you
There's a revolution calling
Revolution calling
Gotta make a change
Gotta push, gotta push it on through

I used to trust the media
To tell me the truth, tell us the truth
But now I've seen the payoffs
Everywhere I look
Who do you trust when everyone's a crook?

Revolution calling (Revolution)
Revolution calling (Revolution)
Revolution calling you
There's a revolution calling (Revolution)
Revolution calling (Revolution)
Gotta make a change
Gotta push, gotta push it on

Revolution calling (Revolution)
Revolution calling (Revolution)
Revolution calling you
There's a revolution calling (Revolution)
Revolution calling (Revolution)
Gotta make a change
Gotta push, gotta push it on through

There's something goin' on
There’s a revolution
There’s a revolution
There’s a revolution"
5,Jimmy Buffett,Prince Of Tides,TRFCLCQ128F146745E,1988,"Prince of Tides 
By: Jimmy Buffett, Michael Utley 
1988 
Pat Conroy, Doc Pomus and the people of Dafuskie Island have already said it all. I am thankful for such inspiration. 
--Spoken: 
""The sun, red and enormous, began to sink into the western sky. And simultaneously the moon began to rise on the other side of the river with its own glorious shade of red, coming up out of the trees like a russet firebird. The sun and the moon seem to acknowledge each other and they moved in both apposition and concordance in a breath taking dance of light across the oaks and the palms. My father watched it and I thought he would cry again. He had returned to the sea, and his heart was a low country heart."" 

African drums are silent and the Wingos are poets at last 
Out on Dafuskie Island, the bulldozers bury the past 
And the low country sinks, she can not swim 
The dogwood feels the hurt 
While the foursome plays on borrowed days in their alligator shirts 

Chorus: 
Now I realize who killed the Prince of Tides 
How can you tell how it used to be 
When there's nothin' left to see 

One night they put a price on the sunset 
And that got the whole world shaking 
They rose from the grave both the weak and the brave 
'Cause history was there for the makin' 
And the winos surrounded the condos forming a frail human fence 
And they shouted out loud to the roar of the crowd 
""Same old story, more dollars than sense"" 

Chorus: 
Now I realize who killed the Prince of Tides 
How can you tell how it used to be 
When there's nothin' left to see 

Paperback novels make young girls dream 
And Judy's spending quieter days in the stream 
With Goodman, Giovinno, and John Mac D 
They were such good friends to me 

(instrumental) 

Chorus: 
Yes and now I realize who killed the Prince of Tides 
How can you tell how it used to be 
When there's nothin' left to see 

Chorus: 
Oh, and now I realize who killed the Prince of Tides 
How can you tell how it used to be 
When there's nothin' left to see 
Nothin' left to see 

Heaven knows but God decides 
Just when to kill the Prince of Tides 

You can dance (you can dance) every dance (you can dance) 
With the guy (you can dance) who gives you the eye (you can dance) 
And wants to hold you tight (you can dance) 
You can smile (you can smile) every smile (you can smile) 
For the man ( you can smile) who holds your hand 
Beneath the pale moonlight (you can dance, ba-dum) 
But don't forget who's takin' you home 
And in whose arms you're gonna be 
Save the last dance for me 

And beach music, beach music, beach music, just plays on... 

-- Spoken: 
""The white porpoise comes to me at night, singing in the river of time, with a thousand dolphins in radiant attendance, bringing charismatic greetings from the Prince of Tides."""
6,Another Sunny Day,The Centre Of My Little World,TRTKDGZ128F427F17C,1988,"When I saw you getting off the bus,
I knew this whole wide world was made for us.
And the first time that I spoke to you,
I was so shy I didn't know what to do.
But you said ""Take my hand, let's run away"",
I said ""I understand, let's leave today.""
So hey there little girl, you know you really got me in a whirl.
Hey there little girl, you are the centre of my little world.

When I saw you with another guy,
I turned away from you, I don't know why.
I always thought you were so true to me,
Oh, but now it seems you disagree.
So baby come back soon, come back today,
Just so that forever I can say that,
Hey there little girl, you know you really got me in a whirl.
Hey there little girl, you are the centre of my little world.

So baby come back soon, come back today,
Just so that forever I can say that,
Hey there little girl, you know you really got me in a whirl.
Hey there little girl, you're still the centre of my little world.
Hey there little girl, you know you really got me in a whirl.
Hey there little girl, you're still the centre of my whole wide world."
7,Oingo Boingo,Mama,TRSPWWR128F1467392,1988,"Mama 
Please be good— Please be good to me 
Mama 
Please be good— Please be good to me 
Mama
Hovering over me at night 
Mama
Comfort me; make me feel all right 

I walk alone and see what boys should never 
See in their lifetime 
I live in the world of spirits 
And I talk to the walls 
Deliver me from 
This little hell 
Deliver me from 
This little hell 
Deliver me from 

Mama
Come and take— Come and take my hand
Mama 
Try and see; try to understand 
Mama 
Looking through— Looking through my eyes 
Mama 
Everywhere, always in disguise 

I walk alone and see what boys should never 
See in their lifetime 
I live in the world of spirits 
And I talk to the walls 
Deliver me from 
This little hell 

Mama 
Please be good— Please be good to me 
Mama 
Please be good— Please be good to me 

I walk alone and see what boys should never see 
I hear what boys should never hear 
In their lifetime

I live in the world of spirits 
And I talk to the walls 
Deliver me from 
This little hell 
Deliver me from 
This little hell 
Deliver me from 

Mama 
Please be good...."
8,Enya,On Your Shore,TREUGGF128F1453A96,1988,"Strange how
My heart beats
To find myself upon your shore.
Strange how
I still feel
My loss of comfort gone before.

Cool waves wash over
And drift away with dreams of youth
So time is stolen
I cannot hold you long enough.

And so
This is where I should be now
Days and nights falling by

Days and nights falling by me.
I know
Of a dream I should be holding
Days and nights falling by
Days and nights falling by me.

Soft blue horizons
Reach far into my childhood days
As you are rising
To bring me my forgotten ways.

Strange how I falter
To find I'm standing in deep water
Strange how
My heart beats
To find I'm standing on your shore."
9,Tracie Spencer,Because Of You,TRYUZAB128F1457373,1988,"Your love goes with me
It surrounds me everywhere that I go
No matter where you are
Your heart is here with me

I wanna tell you that I'm with you tonight
Though you're not here
I can see that lovely smile on your face
And feel the touch of you and know I'm missing you
I'll make it true one more day

Because of you, there is nothing I can't do
And each test life puts me through
I'll get by because of you, because of you

You make love easy
You take pleasure in each thing that I do
You give unselfishly
And the gift you gave is you

I'm gonna dedicate the rest of my life giving back to you
All the trust and faith that you've given me
I've learned so much from you to show my gratitude
I'll be the best for you I can be

Because of you, there is nothing I can't do
And each test life puts me through
I'll get by because of you

With you on my side, I am free to try and fly
Every mountain I can find
I have seen love at each day because of you
Because of you

Mama, I wanna thank you for all the wonderful things you do
For being there whenever I needed you
With the love that would last forever
And mama, I'm away from you now
But never, never in my heart

Because of you, there is nothing I can't do
And each test life puts me through
I'll get by because of you, because of you

With you by my side"
10,Sade,Clean Heart,TRBLPUK128F42597AB,1988,"Clean heart
Clean and sharp
Clean dream
Bad start

He loved his brother and his sister
Luke and tony called him mister
They made him feel much more
Like a man
He loved his daddy though he never told him
And how he loved his mother
He loved
He loved her like an italian

Little janet said you look so fine
So fine
Something in his smile
Made them feel like strangers
And then he straightened his belt
With a lover's touch
And he said i'm gonna bring home
The things that are out of your clutch

Seemed like the hottest night in summer
A heat that makes you feel like dying

Somewhere in the next block
There was a baby crying

Finger on the trigger for the years to come

And as the moon slid up over the restless streets
Sirens mocking and people stop to see
Their greedy eyes don't realise
He's someone's son
Finger on the trigger for the years to come

Finger on the trigger for the years to come"
11,Bangles,Complicated Girl,TRJMEIU128F427357F,1988,"Valerie is beautiful
But she seems a little bit confused
The life you offer her she says she cannot use

You live in another world
She thinks she won't fit in
And oh, what about her plans for him
She bends to his will

Hey, you better listen
'Cause I'm warning you
Love is never simple
With a complicated girl

You call her on the phone
She's got the other guy on hold
You see the scene unfold
You know it very well

Stay inside your room all day
When she doesn't call you pull the shades
Never seen you act this way
The girl has hit you hard

Hey, you better listen
'Cause I'm warning you
Love is never simple
With a complicated girl

Why bother making rules
You know she will not follow
Someday she'll find a way to remedy
This lovely mess she's made of you

Hey, you better listen
'Cause I'm warning you
Love is never simple
With a complicated girl"
12,Riot,Bloodstreets,TRRPFNJ12903CECB54,1988,"I was born on these Streets years ago I was the king
of the neighbourhoood Fast on my feet i was elite
I was the star of the show This task must be done - i will
not run I will not lay me down to die This war i will win
so let it begin Deep in my heart is a burning fire... I can't
let it go Alone in the night I know i must fight for my
home Time has changed the seasons And i will go on
with no reason I feel my life slipping away These streets
are getting colder And i am growing older Tomorrow
seems so far away What's become of us friend we were
one til the end Now i'm alone in the streetlight gleam
This town knew our names but nothing's the same The
places i played have forgotten the dream I can't let it go
Alone in the night I know i must fight for my home Time
has changed the seasons And i will go on with no reason
I feel my life slipping away These streets are getting
colder And i am growing older Tomorrow seems so far
away"
13,The Breeders,When I Was A Painter,TRJWWKQ128F14787E1,1988,"Inside legs of corduroy I've been 
Heard stories of air velveteen 
Twenty hours later I fill the room 
With bad sex and bad TV 

Go, go, go 
Go, go, go 

When I was a painter I painted you well 
Too bad I have to die 
You brought the essentials, perversion appeal 
And many lovers at one time 

Go, go, go 
Go, go, go 
On and on, on, on 

Inside legs of corduroy I've been 
Heard stories of air velveteen 
Twenty hours later I fill the room 
With bad sex and bad TV 

Go, go, go 
Go, go, go 
On and on, on, on"
14,Martika,More Than You Know,TREKGQS128F92DF860,1988,"If there's a fire in my eyes
It should come as no surprise to you
If I've shown you once or twice
How I feel it's because it's the truth
(You know that it's true)

Wanted to tell you so many times
How I feel when you're with me
Now that I found you
I know that you are my destiny

I love you more than you know
This feeling's so strong inside
I won't let you go
I'm afraid to show it
'Cuz I don't wanna blow it
I love you more than you know

You know you've got me hypnotized
But that's something I should hide from you
If I feel so mesmerized
It's because of the things that you do
(The things that you do)

I only wish I could read your mind
So I'd know just how you feel
Send me a signal
Tell me your feelings are just as real

I don't mean to put you under pressure
But it's something that I can't control
And though I'd give you the world if I could
I'm afraid to let you know
'Cuz I don't wanna lose your love"
15,Robben Ford,Can't Let Her Go (Album Version),TRCVHNV12903CC51A0,1988,"Careless since the day, I remember
Pictures come from heart to mind
Standing at your doorway searching all of my love
No, I'll never treat you unkind

Standing on your balcony
Speaking words of love
Telling you can easily
To push me down to shore

But I can't let her go
Can't let her go
No, I can't let her go
It's hard to let her go

There were lot of lights with the ceiling
You got to know it very well
Every single inch of this lonely room
Has the same old story to tell

Trouble comes to paradise
And nothing seems to fit
Playing games and telling lies
And so I just can't quit

No, I can't let her go
Can't let her go
No, I can't let her go
It's hard to let her go

Now that I found you, I'll never be the same
Now that it's over, now that it's over

Can't let her go
Can't let her go
No, I can't let her go

Can't let her go
Can't let her go
Hard to let her go
Can't let her go
Hard to let her go"
