,Artist,Title,Track_id,Year,Lyrics
0,Acker Bilk / Leon Young String Chorale,Sentimental Journey,TRXAQXB128F147774B,1961,"I'm gonna take a Sentimental Journey,
Gonna set my heart at ease.
Gonna make a Sentimental Journey,
To renew old memories.

I got my bags, I got my reservations,
Spent each dime I could afford.
Like a child in wild anticipation,
Long to hear that, ""All aboard!""

Seven, that's the time we leave at seven.

I'll be waitin' up at heaven,
Countin' every mile of railroad track, that takes me back.

I never knew my heart could be so yearny.
Why did I decide to roam?
I'm gonna take that Sentimental Journey,
Sentimental Journey home.
Sentimental Journey."
1,April Stevens,Teach Me Tiger,TREAMGW12903CF9507,1961,"Hi Tiger

Teach me tiger how to kiss you... wah wah wah wah wah
Show me tiger how to kiss you... wah wah wah wah wah
Take my lips, they belong to you...
But teach me first, teach me what to do...

Touch me tiger when I'm close to you wah wah wah wah wah
Help me tiger I don't know what to do wah wah wah wah wah
I know that you could love me to
But show me first, show me what to do
This is the first love, that I have ever known
What must I do to make you my very own.. ?

Teach me tiger how to tease you wah wah wah wah wah
Tiger, tiger I wanna squeeze you wah wah wah wah wah
All of my love I will give to you
But teach me TIGER... or I'll teach you

Tiger... Tiger... Tiger..."
2,Ben E. King,Stand by Me,TRWCWXU12903CD9321,1961,"When the night has come
And the land is dark
And the moon is the only light we'll see
No, I won't be afraid
Oh, I won't be afraid
Just as long as you stand
Stand by me

So darlin’, darlin'
Stand by me, oh, stand by me
Oh, stand, stand by me
Stand by me

If the sky that we look upon
Should tumble and fall
Or the mountain should crumble to the sea
I won't cry, I won't cry
No, I won't shed a tear
Just as long as you stand
Stand by me

And darlin', darlin'
Stand by me, oh, stand by me
Oh, stand now, stand by me
Stand by me

Darlin', darlin'
Stand by me, oh, stand by me
Oh, stand now, stand by me
Stand by me
Whenever you're in trouble, won't you stand by me?
Oh, stand by me
Won't you stand now?
Oh, stand, stand by me
When all of our friends is gone"
3,Ben E. King,This Magic Moment,TRZIVQY12903CEA102,1961,"This magic moment
So different and so new
Was like any other
Until I kissed you

And then it happened
It took me by suprise
I knew that you felt it too
By the look in your eyes

Sweeter than wine
Softer than the summer night
Everything I want I have
Whenever I hold you tight

This magic moment
While you lips are close to mine
Will last forever
Forever til the end of time

Oh...
Oh...
Mm...

Sweeter than wine
Softer than the summer night
Everything I want I have
Whenever I hold you tight

This magic moment
While your lips are close to mine
Will last forever
Forever til the end of time

Oh...
Magic moment...
Magic moment...
Magic moment..."
4,Ben E. King,Perfidia (LP Version),TRTJWJH128F427599F,1961,"To you
My heart cries out ""Perfidia""
For I find you, the love of my life
In somebody else's arms

Your eyes are echoing ""Perfidia""
Forgetful of the promise of love
You're sharing another's charms

With a sad lament my dreams are faded like a broken melody
While the gods of love look down and laugh
At what romantic fools we mortals be

And now, I know* my love was not for you
And so I take it back with a sigh
Perfidious one, Goodbye

With a sad lament my dreams are faded like a broken melody
While the gods of love look down and laugh
At what romantic fools we mortals be

And now, I know* my love was not for you
And so I take it back with a sigh
Perfidious one, goodbye
Goodbye"
5,Ben E. King,Amor,TRJEJNV12903CFE8ED,1961,"Amor, Amor, Amor,
This word so sweet
That I repeat
Means I adore you.
Amor, Amor, My love,
Would you deny
This heart that I
Have placed before you?
I can't find another word with meaning so clear;
My lips try to whisper sweeter things in your ear.
But somehow or other nothing sounds quite so dear
As this soft caressing word I know.

Amor, Amor, My love,
When you're away,
There is no day
And nights are lonely.
Amor, Amor,
My love, Make life divine,
Say you'll be mine
And love me only.

Amor,
Amor,
Amor,
Naci de t,
Naci de m,
De la esperanza.
Amor,
Amor,
Amor,
Naci de Dios,
Para los dos,
Naci del alma.
Sentir que tus besos anidaron en m,
Igual que palomas mensajeras de luz.
Saber que mis besos se quedaron en t,
Haciendo en tus labios la seal de la cruz.
Amor,
Amor,
Amor,
Naci de t,
Naci de m,
De la esperanza.
Amor,
Amor,.
Amor,
Naci de Dios,
Para los dos,
Naci del alma."
6,Bill Evans Trio,Waltz For Debby,TRTKBUC128F932845E,1961,"In her own sweet world
Populated by dolls and clowns
And a prince and a big purple bear

Lives my favorite girl,
Unaware of the worried frowns
That we weary grown ups all wear

In the sun she dances to silent music,
Songs that are spun of gold
Somewhere in her own little head

One day all too soon
She'll grow up and she'll leave her dolls
And her prince and her silly old bear

When she goes they will cry
As she whispers ""Good-bye.""
They will miss her I fear
But then so will I"
7,Bill Monroe,Kentucky Waltz,TRGZZGV12903C98676,1961,"We were waltzing that night in Kentucky 
'Neath the beautiful harvest moon
And I was the boy who was lucky
But it all ended too soon

As I sit here alone in the moonlight
I can see your smiling face
And I long once more for your embrace
In that beautiful Kentucky waltz"
8,Bill Monroe,Footprints In The Snow,TRCEDPF12903CE4BBF,1961,"Now some folks like the summertime when the they can walk about
Strolling through the meadow green it's pleasant there no doubt
But give me the wintertime when the snow is on the ground
For I found her when the snow on the ground

I traced her little footprints in the snow
I found her little footprints in the snow
I bless that happy day when Nellie lost her way
For I found her when the snow was on the ground

I dropped in to see her there was a big round moon
Her mother said she just stepped out but would be returning soon
I found her little footprints and I traced them in the snow
I found her when the snow was on the ground

Now she's up in heaven she's with the angel band
I know I'm going to meet her in that promised land
But every time the snow falls it brings back memories
For I found her when the snow was on the ground"
9,Bill Monroe,Blue Moon of Kentucky,TRITCPF128F930A6D1,1961,"Blue moon of Kentucky keep on shinin'
Shine on the one whose gone and proved untrue
Blue moon of Kentucky keep on shinin'
Shine on the one whose gone and left me blue

It was on a moonlit night
The stars were shining bright
They whispered from on high
Your love has said goodbye

Blue moon of Kentucky keep on shinin'
Shine on the one gone and said goodbye!"
