,Artist,Title,Track_id,Year,Lyrics
0,The Pineapple Thief,Wilting Violet,TRZDABV12903CBDFE1,2006,"I wish I gave a better answer.
Before the rot set in.
Learned to crawl a little faster.
When it mattered to me.

I wish I fought a little harder.
To make the mess I'm in.
Learned to crawl a little further.
When there was someone within.

I wish I gave a better answer."
1,MISERY INDEX,Sensory Deprivation,TRBFSXY128F428CE46,2006,"[Voyles / Jarvis]

Anachronisms piling high on memories decayed, 300 days have passed again and here I am, nothing's changed,
Burning time, the specters of a past life lived,
Another year, to wallow in the bitterness of loss,
Recast into this languid mold,
Back to a state of Thermidor,
Entranced by the reminiscence haunt,
But what could have been, now is gone,
The detritus of days long past lie shipwrecked 'cross my ocean floor,
Where laughing ghosts echo of halcyon days I knew before,
Demons breeding demons in my head,
Is this how the book of life ends?
Dead drunk, dejected and unsung?
Left with no purpose but to grieve?
And far are the cosmos that twist and unwind,
A left-handed path into the black,
As youth dissolves quickly and tensions divide,
I stand frozen on that day I left,
A circumnavigation course, adrift, lost and compromised,
Navigating mental seas, balkanized, 28, 23, 17, and 33, each era brands its stigma scar,
The stare of Medusa, the death in my eyes,
Numbing reflections, from senses deprived..."
2,Suzi Quatro,Rockin' In The Free World,TRNZPGJ128F425CDE7,2006,"There's colors on the street
Red, white and blue
People shufflin' their feet
People sleepin' in their shoes
But there's a warning sign on the road ahead
There's a lot of people sayin' we'd be better off dead
Don't feel like Satan but I am to them
So I try to forget it anyway I can

Keep on rockin' in the free world
Keep on rockin' in the free world
Keep on rockin' in the free world
Keep on rockin' in the free world

I see a woman in the night with a baby in her hand
Under an old street light near a garbage can
Now she puts the kid away and she's gone to get a hit
She hates her life and what she's done to it
There's one more kid that will never go to school
Never get to fall in love, never get to be cool.

Keep on rockin' in the free world
Keep on rockin' in the free world
Keep on rockin' in the free world
Keep on rockin' in the free world

We got a thousand points of light for the homeless man
We got a kinder, gentle machine-gun hand
We got department stores and toilet paper
Got styrofoam boxes for the ozone layer
Got a man of the people, says keep hope alive
Got fuel to burn, we got roads to drive

Keep on rockin' in the free world
Keep on rockin' in the free world
Keep on rockin' in the free world
Keep on rockin' in the free world."
3,Leatherwolf,I Am The Law,TRITHJY128F9304D97,2006,"I rule the land of the unknown
The underground my only home
Know me the cryptic king
I can get you anything
I know I'm vicious off the chain
Evil world is where I reign
My chaos multiplies
No one here gets out alive

You won't turn me down

I keep an Uzi under my front seat
The competition's buried six feet deep
Dirty cops on the take getting paid by me

I am the law!
Run with the cryptic king
I am the law!

Buying lives and selling souls
Like the serpent days of old
Temptation leads the way
Keeping me alive
I know I'm vicious off the chain
Evil world is where I reign
My chaos multiplies
No one here gets out alive

I keep an Uzi under my front seat
The competition's buried six feet deep
Dirty cops on the take getting paid by me

I am the law!
Run with the cryptic king
I am the law!
Run with the cryptic king

I am the law!
Run with the cryptic king

I keep an Uzi under my front seat
The competition's buried six feet deep
Dirty cops on the take getting paid by me

I am the law!
Run with the cryptic king
I am the law!
Run with the cryptic king
I am the law!
Run with the cryptic king"
4,La Oreja de Van Gogh,Cuantos Cuentos Cuento,TRAHKRT128F42AEEB9,2006,"Los años que pasan me pesan me
pisan el alma y la ponen a tus pies.
Si al besarme me diste la vida al
marchar te llevaste mi ser.

Yo pasé tanto tiempo intentando
fingir ser más tonta olvidando
el ayer,
que el amor de mi vida es un pacto:
él me quiere y yo le trato bien.

Pero a veces me descubre
ordenando veinte veces
los libros, las copas, las cartas,
la alcoba
y sospecha con miedo que está
en esta estrofa...
y Dios sabe cuántos cuentos cuento
por disimular.

Y es que si yo te recuerdo me paso
las horas cantando.
Mi vida sucede y los días le ceden
el paso
a la voz castigada sin voto desde
hace ya años
de mi corazón cansado de gritar.

Si bendije el día en que tú llegaste
hoy me gasto la boca
en pedirme perdón
por las veces que intento besarte
mientras beso a quien
es hoy mi amor.

Y es que malditos seáis los
fantasmas, juguéis con ventaja,
doléis de verdad.
Aunque luego os vistáis de
mentira y por eso no os pueda
atrapar.

Pero a veces si no mira nadie
cerrando los ojos lanzo un beso
al aire
y luego suspiro y despacio
imagino que allí donde quiera
que estas amor mío
atteriza en tus labios y piensas
un poco en mí.

Y es que si yo te recuerdo me paso
las horas cantando.
Mi vida sucede y los días le ceden
el paso
a la voz castigada sin voto desde
hace ya años
de mi corazón cansado de gritar.

Y es que a veces no puedo evitar
que se escapen volando
mis mil mariposas que sueñan
contigo a diario.
Mi indulgencia les abre la celda
y te besan llorando
si prometen que en segundos
volverán a la realidad."
5,Jamelia,Do Me Right,TRPSAYA128F1485CF0,2006,"Game's on, start strong like you got the gift
Blanket on, fully formed, can you handle it?
I can see you sipping while you're thinking so provocative
Slide over, uncover your wish

I'll be your coffee, I'll be your cream
I can be your dirty magazine
I can be your hottie, I'll show you things
That'll make you go, wanting some
When you've tasted me, woo

Well my honey's gone and got you now
You'd be wrong to turn me down, boy now
Bet ya money, money, I'm your type
Do me wrong, do me right

Old kicks, new tricks, baby show me yours
Get you high, get you fixed on my candy store
Everything I'm packing
Is exactly what you're looking for
Slide over, get under my skin

I can be your crazy, I can be your cool
I wanna be your nasty, you wanna be my fool
I can be your hottie, I'll show you things
That'll make you go, wanting some
When you've tasted me

Well my honey's gone and got you now
You'd be wrong to turn me down, boy now
Bet ya money, money, I'm your type
Do me wrong, do me right

My honey's gone and
My honey's gone and
Yeah, yeah
Ooh, whoa, ooh, whoa

Bounce bounce
Bounce bounce
Bounce bounce
Bounce bounce

Woo

Well, my honey's gone and got you now
You'd be wrong to turn me down, boy now
Bet ya money, money I'm your type
Do me wrong, do me right

Do me right
Ooh, whoa, ooh, whoa
Do me right
Ooh, whoa, ooh, whoa
Do me right"
6,Patrizio Buanne,Forever Begins Tonight,TRPUNYA128F1485FBA,2006,"Forever Begins Tonight

We made a pact to take the time
To get to know each other deep inside
No rushing in to cross the line
It may be a little old fashioned but it feels so right

Bridge:
Been holding back for so long
What feels so right can't be wrong
Baby you can read it in my eyes
Let's write the story of our lives tonight

Chorus:
Don't be afraid, turn down the light
Baby move in closer
It's gonna be alright
This is the moment we'll remember all our lives
Forever begins tonight

I know you fear those butterflies
But let me tell you a secret, so am I
But it's OK
Baby it's alright
Just follow our hearts now
What we feel inside
Yeah

Bridge

Chorus

And I know we will be one
When we see the morning sun

Chorus

Don't be afraid"
7,Akissforjersey,Father Part The Clouds In The Sky,TRQJOBG128F4277EBE,2006,"She falls along the steps that lead her
Ill crawl along this glass while bleeding
If jealously was a knife we'd all be dead
Oh unfaithful when will you find what your looking for

Never she cries out forever
she never called out your name
Ive witnessed this before
she needs to, she needs you

the death the crucifixion

there is no headlights turn them all out tonight
she turns around to her side, never again to notice
anything from anyone, there is no headlights

father part the clouds in skies
for am I to see the cities of gold
so beautiful

doodoo
dadadadadadad

she falls along the steps that lead her
Ill be crawling along this glass while bleeding
she never knew what to make of it
the silhouette falls to the floor


She Falls along the steps that lead her
Ill crawl along this glass while bleeding
If jealously was a knife we'd all be dead
Oh unfaithful when will you find what your looking for"
8,Pretty Maids,As Guilty As You,TRVJGWQ128F4241C05,2006,"I see you hangin´ with another guy
See you livin´ out another lie
Then you´re fadin´ vagely from my side
Into the night ooh ooh yeah
My adrenalin is burnin´ like wild fire
Knowin´ that we share the same desire oh
And you cheat on me girl I´m just the same
And I won´t live without if I can live within it
And so the story goes
This is my confession
My heart is split in two
The weakness of the flesh
Make us do the things we do
In the crime of passion
I´m as guilty as you oh oh
You play me out you know I can´t resist
You run the game I gladly run the risk ooh baby
Unfaithfully invade a stranger´s bed
It´s a game that we play
Don´t need a cover need no alibi
This is my confession
My heart is split in two
The weakness of the flesh
Make us do the things we do
In the crime of passion
I´m as guilty as you ooh ooh ooh
Two little infidels apassionate relation
Using our expertise in sin ooh ooh ooh
The two of us just make the perfect combination
Heart to heart girl skin on skin ah yeah
This is my confession
My heart is split in two
The weakness of the flesh
Make us do the things we do
In the crime of passion
I´m as guilty as you oh hey oh yeah
This is my confession
My heart is split in two
The weakness of the flesh
Make us do the things we do
In the crime of passion
I´m as guilty as you yeah
I´m as guilty as you ooh"
9,The Weavers,Suliram (I'll Be There),TRMUBCQ128F4278072,2006,"Suliram, suliram, ram, ram
Suliram yang manis
Adu hai indung suhoorang
Bidjakla sana dipandang manis

Tingi la, tingi, si matahari
Suliram, Anakla koorbau mati toortambat
Suliram, sudala lama saiya menchari
Baruse klarung sa ya mendabat

La suliram, suliram, ram, ram
Suliram yang manis
Adu hai indung suhoorang
Bidjakla sana dipandang manis"
10,Juliana Hatfield,Ten-Foot Pole,TRNKKKK128F9331948,2006,"Touch me with a ten-foot pole
Can you feel my body's cold?
Look at me through a telescope
Can you see I'm ugly and I'm old

At the other end
Of a broken line
That scratchy voice is mine

Do what you want
I don't care
Do what you want
I don't care

Touch me with a ten-foot pole
I've got no diseases that I know of
Take a bite out of me then swallow
Wrap me up in plastic and take me home
Oh let me go
You've got an evil mind
And I think I'm losing mine

Do what you want
I don't care
Do what you want
I don't care

Do what you want
I don't care
Do what you want
I don't care

Touch me with a ten-foot pole
Touch me with a ten-foot pole"
11,The Thermals,St. Rosa and the Swallows,TRPYOIH128F4289558,2006,"Passing the corners we've kissed in the rain
Passing these old rusted warning signs
What did they say?
I think they said ""Run!""

Passing the roofs of excuses we've made
Passing these open windows
What made me turn away?
How did I fight the black days and the static nights?

St. Rosa, she flies, she flies with the swallows
St. Rosa, I feel I could follow back to Capistrano
And I will hold you tight
Through the cold days and the frozen nights

Passing our enemies
Passing our friends
Passing the means we used to tell the difference between
It's subtle

I try to remember if I was ever lonely
If I was ever low
Hell, hell yes, I was low
How did I fight the black days and the static nights?

St. Rosa, she flies, she flies with the swallows
St. Rosa, I feel I could follow back to Capistrano
And I will hold you tight
Through the cold days and the frozen nights

Passing all the days I switched to Auto-mode
Days for which I've nothing to show
Pausing all the days I'm afraid I'll forget
The day's only clear for a second

The day's only clear for a second
Day's only clear for a second
But I will hold you tight
Through the cold days and the frozen nights

Yeah, but it's cold, cold, cold"
12,Midlake,Young Bride,TRRDSGA128F932A417,2006,"My young bride
Why are your shoulders like that 
Of a tired old woman?
Like a tired old woman?

My young bride
Why are your fingers like that 
Of the hedge in winter?
Of the hedge in winter? 

Polonaise in winter
Snowshoes and hunters 
Carried the goods in for you

My young bride
Why aren't you moving at all?
Helps to make the day seem shorter
Helps to make the day seem shorter

My young bride
Why aren't you keeping with you 
All the ones who really love you?
All the ones who really love you?

Polonaise in winter
Snowshoes and hunters 
Carried the goods in for you
Darkness and forests 
Grant you the longest 
Face made from porridge and stew

Polonaise in winter
Snowshoes and hunters 
Carried the goods in for you
Darkness and forests 
Grant you the longest 
Face made from porridge and stew

Polonaise in winter
Snowshoes and hunters 
Carried the goods in for you
Darkness and forests 
Grant you the longest 
Face made from porridge and stew

Polonaise in winter
Snowshoes and hunters 
Carried the goods in for you
Darkness and forests 
Grant you the longest 
Face made from porridge and stew"
