,Artist,Title,Track_id,Year,Lyrics
0,The Four Lads,Moments To Remember,TRARXNO128F92F3006,1987,"January to December, we'll have moments to remember

The New Year's Eve we did the town
The day we tore the goal post down
We'll have these moments to remember

The quiet walks, the noisy fun
The ballroom prize we almost won
We will have these moments to remember

Though summer turns to winter
And the present disappears
The laughter we were glad to share
Will echo through the years

When other nights and other days
May find us gone our separate ways
We will have these moments to remember

SPOKEN:

The drive in movie where we'd go
And somehow never watched the show
We will have these moments to remember

Though summer turns to winter
And the present disappears
The laughter we were glad to share
Will echo through the years

When other nights and other days
May find us gone our separate ways
We will have these moments to remember"
1,Blue Rodeo,Heart Like Mine,TRERWKJ128F423B7CE,1987,"Lead Vocals by Greg and Jim

Don't you know that we're out of touch,
Yeah, we fight too much, 
How'd we ever get so messed up?
Everynight, we say the craziest things
You know our words they once had wings.

Now it's all covered up
In double-talk and lies
There's a stranger looking back
When I look in your eyes.

(repeat above)

I just want to find a heart like mine
I just want to find a heart like mine
A heart like mine, a heart like mine.

You call me a fool, 'cause I still feel the same.
You say that your love has changed, 
Ah! Here we go again
Close your eyes tell me what do you see
Do you still remember me?
Like some Mexican diplomat
After the fact
Air-brushed from history
Swept under the mat.

I just want to find a heart like mine
I just want to find a heart like mine
A heart like mine, a heart like mine.

And as I walk out the door
I step into a dream. 
The world's quiet and I feel free,
But things are never what they seem
But then I hear you call
And warn myself - now don't go back
But slow motion attacks
Like some Mexican diplomat
After the fact
Air-brushed from history
Swept under the mat.

I just want to find a heart like mine
I just want to find a heart like mine
A heart like mine, a heart like mine."
2,The Housemartins,Bow Down,TRLUVQL128F145A5C5,1987,"Mother, father, I think that I would rather
Stay at home with you for another year
That building's so tall and it makes me feel so small
That I might get lost and simply disappear
Evil smiles won't change my mind
I'm worried and I'm not the worrying kind
Why's that man rubbing his hands
Looking at me writing down his plans? 

Today I have been moulding plasticine
And I made a little man who looked just like me
His limbs were so weak and he couldn't move hiw mouth to speak
And I could bend him into any shape I wanted him to be

Evil smiles won't change my mind
I'm worried and I'm not the worrying kind
Why's that man rubbing his hands
Looking at me writing down his plans? 

Those kids with the blazers on
They went in with names on their elbows
Came home with medals on
Spit it out that's the way the story goes

A flying start for the briefcase crew

Oh, you didn't have to teach me like you did
But you did
And you didn't have to beat me like you did
But you did
But you did
You did
You did"
3,T'Pau,Bridge Of Spies,TRZTCQC128F1458ABE,1987,"So long I've waited
For you to come to me
Anticipated what I would say
And no one could know
How it feels to be
In your embrace again
So tender
Yes, there were times
I could not hold on
Each day that came
A little more hope was gone
I'd look into my heart
To see what I had done
And now I can't believe
The day is finally come

I am walking
Over the bridge of spies today
Freedom is only one more step away
You only have to hold me
Take me to you

Now the things we wanted
They're so far away it seems
And your love is a distant thing
That I kept deep inside of me
Now if I could show you
Where I lived in my fantasy
On the continent of dreams
You'd be with me

I don't know if I could go through it all again
For what's the point if you are never free to say
This is what I believe
This is a part of me
No hero, no regrets
But only meant to be

I am walking
Over the bridge of spies today
Freedom is only one step away
You only have to hold me

I am walking
Over the bridge of spies today
Freedom is only one step away
You only have to hold me"
4,Carnivore,Carnivore (Demo) (Album Version),TRFELQC128F423B55F,1987,"Greetings and felicitations, children of technology!

Drool dripping out, my tongue hanging south
Saliva flowing free
My eyes full of lust, my balls gonna bust
Give yourself to me
Thirst I can't quench; c'mere, you wench
There's something I need

Carnivore — I'm a meat eater
Carnivore — I'd like to meet ya
Carnivore — I know I'll reach ya
Carnivore

The hunger I feel makes you a meal
Ooh girl, you sure taste sweet
By my hair, pull me there
Guide me to that treat
Spread your legs, I'll seed your eggs
Oh, feel me deep

Carnivore — I'm a meat eater
Carnivore — I'd like to meet ya
Carnivore — I know I'll reach ya
Carnivore — I'd love to eat ya

I'm going down! Dive! Dive!

""Lick me,"" she begged, she pulled down my head
I love to eat pussy!
A taste so fine like sweet April wine
I won't trade for any money
Did you cum? I eat and run
I live for sodomy!

Carnivore — I'm a meat eater
Carnivore — I'd like to meet ya
Carnivore — I know I'll reach ya
Carnivore — I'd love to eat ya"
5,Camper Van Beethoven,Never Go Back,TRVRRPP128F92F894F,1987,"Never gonna go back to The Rat
Play another Mafia show again
For a man who's had more feet kicked in his face than I can begin to count

And if you see me sitting around
Thinking the same old thoughts over and over again
Or going back to old ways I've long ago abandoned
Please, tell me
Never go back

There might come a time when things between us get
Just a little bit too weird
We'll move to different cities for a temporary vacation
But it's just as you feared
Never go back

If you see me sitting around
Thinking the same old thoughts over and over again
Or going back to old ways I've long ago abandoned,
Please, tell me
Never go back"
6,Percy Sledge,You Really Got A Hold On Me,TRUPAVU128F92FD9A1,1987,"I don't like you, but I love you
Seems that I'm always thinking of You
Tho you treat me badly, I love you madly

You really got a hold on me (You really got a hold on me)
You really got a hold on me  (You really got a hold on me)
Baby

I don't want you, but I need you
Don't want to kiss you ,but I need to
Tho you do me wrong now, my love is strong now

You really got a hold on me (You really got a hold on me)
You really got a hold on me  (You really got a hold on me)

I love you and all I want you to do is just hold me, hold me, hold me, hoooold me

I want to leave you, don't want to stay here
Don't want to spend another day here, oh 
I want to split now, I can't quit now

You really got a hold on me (You really got a hold on me)
You really got a hold on me (You really got a hold on me)
I love you and all I want you to do is just hold me, hold me, hold me, hoooold me

You really got a hold on me, (You really got a hold on me) I said 
You really got a hold on me, (You really got a hold on me)you know 
You really got a hold on me..."
7,Purple Schulz,Gib Mir,TRFGEKR128F423E11A,1987,"Gib mir die Kraft das durchzuhalten
Gib mir den Mut weiterzugehen
Gib mir die Hoffnung in der tiefsten Nacht
Den nächsten Tag zu sehen
Gib mir den Mut mich aufzulehnen
Hilf, meine Liebe zu bewahren
Gib mir die Stimme, in der Stille
Die Wahrheit laut zu sagen

Gib mir den Blick all das zu sehen
Was täglich um mich rum geschieht
Gib mir Verstand es zu verstehen
Gib mir Kraft das aufzuhalten,
Was uns so unaufhaltsam scheint
Gib mir die Wärme in der kalten Zeit
Laß mich nicht erfrieren
Gib mir die Kraft nie aufzugeben
Trotz all der Dummheit, Ignoranz

Gib mir den Mut zurück zum Leben
Laß mich nie resignieren
Gib mir die Zeit den Weg zu gehen
Auch wenn er lang und steinig ist
Gib mir die Kraft es durchzustehen

Doch laß mich niemals den Verstand verlieren
Laß mich niemals Kinder schlagen
Laß mich niemals eine Waffe führen
Laß mich immer und zu jeder Zeit
Alles hinterfragen"
8,Meat Puppets,Sexy Music (Album Version),TRXMFWL128F147BC7C,1987,"Let me see everything
Let me live forever
Give me wings and show me how
To control the weather

Give me the mountains
Give me the sea
And build a mighty tower
Especially for me

Unearthly visions filled my head
As I lay there and sexy music
Tumbled all around
And then the music turned to
Emerald feathered goblins
That cast their burning pearls
To the ground

Fill the tower up with food
The kind I love to eat
Send a couple maidens
With soft hands to rub my feet

Give me superhuman strength
To wipe out what is wrong
Give me all of everything
I've wanted for so long

Unearthly visions filled my head
As I lay there and sexy music
Tumbled all around
And then the music turned to
Emerald feathered goblins
That cast their burning pearls
To the ground

Hot as the sun
The red rubber fountain of ecstasy
Flows from the palms of my hands
Like the wind
Hot as the sun

Hot as the sun
The red rubber fountain of ecstasy
Flows from the palms of my hands
Like the wind
Hot as the sun

Unearthly visions filled my head
As I lay there and sexy music
Tumbled all around
And then the music turned to
Emerald feathered goblins
That cast their burning pearls
To the ground

Unearthly visions filled my head
As I lay there and sexy music
Tumbled all around
Unearthly visions filled my head
As I lay there and sexy music
Tumbled all around"
9,Deacon Blue,Born In A Storm,TRLCVJG128F42AD370,1987,"that hurricane day
will soon pass away
and someone will sweep
all the jetsam back into the bay

and you'll come
like you always did
and knock on my door
like the big bad wind

born in a storm
is that the only excuse you can give
born in a storm
is that all you're going to live"
