,Artist,Title,Track_id,Year,Lyrics
0,The Move,Down On The Bay (2005 Digital Remaster),TRGRTGB128F14546FE,1971,"Ah sweet little lady used to drive me crazy
Had to stick around to play

Down on the bay
Thats where I stay
The clouds are gray
Down on the bay
And thats my home
Cant leave my woman alone

Dont know what I'm missing
But I wouldnt miss the kissing
With lily cause she looks so fine

Down on the bay
Thats where I stay
The clouds are gray
Down on the bay
And thats my home
Cant leave my woman alone

Walking with my lily
Down a road thats pretty chilly
But she makes it like a summer day

Down on the bay
Thats where I stay
The clouds are gray
Down on the bay
And thats my home
Cant leave my woman alone

Sure look so delighted
And I'm getting so excited
Every time you start to play
Down on the bay

Down on the bay
Thats where I stay

A-sittin on the bay
Thats where I stay
Thats where I stay

Down on the bay
Thats where ill stay

Down on the...
Thats where I'll..."
1,J.J. Cale,Crying Eyes,TRLZQAS128F145A64A,1971,"(J.J. Cale)

It ain't easy drying these crying eyes of mine
It ain't easy drying these crying eyes of mine
I get so lonely, lonely, lonely

It ain't easy drying these crying eyes of mine
What can you do when those tears make you blind
What can you do when those tears make you blind
I get so lonely, lonely, lonely

What can you do with these crying eyes of mine"
2,J.J. Cale,Bringing It Back,TROPHXC128F145A649,1971,"Saturday, past September
In the jailhouse, I remember 
I got caught with too much soul
Bringing it back from Mexico
Bringing it back from Mexico

Spanish lights and pretty faces
Trip you out to where the place is
Load you up and let you go
Bringing it back from Mexico
Bringing it back from Mexico

Across the border is where you get her
The wine's good, there ain't no better
I think I'll get me some to go
Bringing it back from Mexico
Bringing it back from Mexico"
3,Sly & The Family Stone,Family Affair,TRTLZAR128F4267D14,1971,"It's a family affair
It's a family affair
It's a family affair
It's a family affair

One child grows up to be
Somebody that just loves to learn
And another child grows up to be
Somebody you'd just love to burn

Mom loves the both of them
You see, it's in the blood
Both kids are good to mom
Blood's thicker than the mud

It's a family affair
(It's a family affair)
It's a family affair
(It's a family affair)
Over there, over there

Newlywed a year ago
But you're still checking each other out, hey
Nobody wants to blow
Nobody wants to be left out, uh-huh

You can't leave 'cause your heart is there
But, sure, you can't stay 'cause you been somewhere else
You can't cry 'cause you'll look broke down
But you're cryin' anyway 'cause you're all broke down

It's a family affair
(It's a family affair)
It's a family affair
(It's a family affair)
Oh, hey, a family affair
(It's a family affair)
Ow
(It's a family affair)

(It's a family affair)
Oh
(It's a family affair)
(It's a family affair)
It's a family affair
(It's a family affair)
Well
Do-do-do-do
Hey-hey-hey
(It's a family affair)
(It's a family affair)"
4,Janis Joplin,Cry Baby,TRTPLER128F427F362,1971,"Cry baby, cry baby, cry baby,
Honey, welcome back home.

I know she told you,
Honey I know she told you that she loved you
Much more than I did,
But all I know is that she left you,
And you swear that you just don't know why,
But you know, honey I'll always,
I'll always be around if you ever want me
Come on and cry, cry baby, cry baby, cry baby,
Oh honey, welcome back home.

Don't you know, honey,
Ain't nobody ever gonna love you
The way I try to do ?
Who'll take all your pain,
Honey, your heartache, too ?
And if you need me, you know
That I'll always be around if you ever want me
Come on and cry, cry baby, cry baby, cry baby,
Oh daddy, like you always seem to do.

And when you walk around the world, babe,
You said you'd try to look for the end of the road,
You might find out later that the road'll end in Detroit,
Honey, the road'll even end in Kathmandu.
You can go all around the world
Trying to find something to do with your life, baby,
When you only gotta do one thing well,
You only gotta do one thing well to make it in this world, babe.
You got a woman waiting for you there,
All you ever gotta do is be a good man one time to one woman
And that'll be the end of the road, babe,
I know you got more tears to share, babe,
So come on, come on, come on, come on, come on,
And cry, cry baby, cry baby, cry baby.

And if you ever feel a little lonely, dear,
I want you to come on, come on to your mama now,
And if you ever want a little love of a woman
Come on and baby baby baby babe babe baby now
Cry baby yeah."
5,Faces,Sweet Lady Mary (LP Version),TRUSTHC128F9341BD3,1971,"Sweet Lady Mary has to rest her poor head
Wakes in the morning with her breakfast in bed
I tried to help her but I did not know how
I tried to love her but it's all over now

Nothing left to comfort me
Except a sunny day
Steal away
Steal away

Over the stones along the dusty old road
With every footstep one more tale is told
With every turning one more side to see
Sweet Lady Mary's seen the last of me

A lesson is learnt
I'll never come this way again
I'll steal away
Steal away

Her Spanish habits are so hard to forget
The lady lied with every breath, I accept
Was a matter of time before my face did not fit
I knew all along I'd have to quit.

Anyway now, I better not
Waste anymore of your time
I'll steal away
Steal away

I think I'll go back home and start all again
Where the Gulf Stream waters tend to ease the pain
And on a new day when I've mended the wound
Sweet Lady Mary's gate I swear I'll be bound

But before I sit down again 
And waste anymore of your time
I better steal away
Steal away"
6,Black Sabbath,After Forever,TRLLBPN128F9344596,1971,"Have you ever thought about your soul
Can it be saved?
Or perhaps you think that when you are dead 
You just stay in your grave

Is God just a thought within your head 
Or is he a part of you?
Is Christ just a name that you read in a book
When you were in school?

When you think about death do you lose your breath 
Or do you keep your cool?
Would you like to see the Pope on the end of a rope 
Do you think he's a fool?

Well I've seen the truth, yes I've seen the light
And I've changed my ways
And I'll be prepared when you're lonely and scared 
At the end of our days

Could it be you're afraid of what your friends might say
If they knew you believe in God above?
They should realize before they criticize
That God is the only way to love

Is your mind so small that you have to fall
In with the pack wherever they run
Will you still sneer when death is near
And say that you may as well worship the sun?

I think it was true it was people like you that crucified Christ
I think it is sad the opinion you had was the only one voiced
Will you be so sure when your day is near, say you don't believe?
You had the chance but you turned it down, now you can't retrieve

Perhaps you'll think before you say that
God is dead and gone
Open your eyes, just realize
That he's the one

The only one who can save you now
From all this sin and hate
Or will you still jeer at all you hear?
Yes, I think it's too late"
7,Emitt Rhodes,Love Will Stone You,TRBSUKT128F931F4D1,1971,"Rhodes

Standing looking through a hole in the door
It's a wonder you're still alive
You've been sitting thinking too long 'bout to drive you mad
You can't help but love her and you know you're not the only man.

There ain't no one that can lift your spirits
There ain't no one that can make you whole
'Cause your woman's gone and left you alone
Love will stone you but you'll come down.

There ain't no one that can feel your sadness
There ain't no one who will ease your pain
'Cause your woman's gone and left you again
Love will stone you but you'll come down.

Standing looking through a hole in the door
It's a wonder you're still alive
You've been sitting thinking too long 'bout to drive you mad
You can't help but love her and you know you're not the only man.

There ain't no one who can share your sorrow
There ain't no one who will make you sane
'Cause your woman's gone and left you again
Love will stone you but you'll come down.

Love will stone you but you'll come down.

Standing looking through a hole in the door
It's a wonder you're still alive
You've been sitting thinking too long 'bout to drive you mad
You can't help but love her and you know you're not the only man.

There ain't no one that can lift your spirits
There ain't no one that can make you whole
'Cause your woman's gone and left you alone
Love will stone you but you'll come down
Love will stone you but you'll come down."
8,Commander Cody & His Lost Planet Airmen,Hot Rod Lincoln,TRHCPSP12903CC5149,1971,"My pappy said, ""Son, you're gonna' drive me to drinkin'
If you don't stop drivin' that Hot Rod Lincoln.""

Have you heard this story of the Hot Rod race
When Fords and Lincolns was settin' the pace.
That story is true, I'm here to say
I was drivin' that Model A.

It's got a Lincoln motor and it's really souped up.
That Model A Vitimix makes it look like a pup.
It's got eight cylinders; uses them all.
It's got overdrive, just won't stall.

With a 4-barrel carb and a dual exhaust,
With 4.11 gears you can really get lost.
It's got safety tubes, but I ain't scared.
The brakes are good, tires fair.

Pulled out of San Pedro late one night
The moon and the stars was shinin' bright.
We was drivin' up Grapevine Hill
Passing cars like they was standing still.

All of a sudden in a wink of an eye
A Cadillac sedan passed us by.
I said, ""Boys, that's a mark for me!""
By then the taillight was all you could see.

Now the fellas was ribbin' me for bein' behind,
So I thought I'd make the Lincoln unwind.
Took my foot off the gas and man alive,
I shoved it on down into overdrive.

Wound it up to a hundred-and-ten
My speedometer said that I hit top end.
My foot was blue, like lead to the floor.
That's all there is and there ain't no more.

Now the boys all thought I'd lost my sense
And telephone poles looked like a picket fence.
They said, ""Slow down! I see spots!
The lines on the road just look like dots.""

Took a corner; sideswiped a truck,
Crossed my fingers just for luck.
My fenders was clickin' the guardrail posts.
The guy beside me was white as a ghost.

Smoke was comin' from out of the back
When I started to gain on that Cadillac.
Knew I could catch him, I thought I could pass.
Don't you know by then we'd be low on gas?

We had flames comin' from out of the side.
Feel the tension. Man! What a ride!
I said, ""Look out, boys, I've got a license to fly!""
And that Caddy pulled over and let us by.

Now all of a sudden she started to knockin',
And down in the dips she started to rockin'.
I looked in my mirror; a red light was blinkin'
The cops was after my Hot Rod Lincoln!

They arrested me and they put me in jail.
And called my pappy to throw my bail.
And he said, ""Son, you're gonna' drive me to drinkin'
If you don't stop drivin' that Hot... Rod... Lincoln!"""
9,Johnny Winter,Good Morning Little School Girl,TRKHNHS128F92D1A0D,1971,"Good morning little schoolgirl, good morning little schoolgirl
Can I go home with, can I go home with you
I'll tell your mother and your father, I'm a little schoolboy too

Gonna buy me an airplane, gonna buy me an airplane
Gonna fly all over, gonna fly all over town, all over town, yes
If I don't find my little schoolgirl, ain't gonna set my airplane down ah, yeah

Good morning little schoolgirl, ah, I remember way back, I remember way back
When I was twelve, baby when I was twelve years old
You know I was looking for a schoolgirl just to, eat my jelly roll, yeah

G, good morning little schoolgirl, good morning little schoolgirl
Can I go home with, can I go home with you, ah, yeah
Tell your mother and your father, I'm a little schoolboy, yes a schoolboy"
