,Artist,Title,Track_id,Year,Lyrics
0,Dalida,J'Attendrai,TRVKQEC128F9302DFB,1977,"J'attendrai, le jour et la nuit, 
J'attendrai toujours, 
Ton retour, j'attendrai, 
Car l'oiseau qui s'enfuit 
Vient chercher l'oubli dans son nid.
Le temps passe et court, 
En battant tristement dans mon coeur si lourd
Et pourtant j'attendrai ton retour

Le vent m'apporte des bruits lointains,
Guétant ma porte, j'écoute en vain
Hélas plus rien, plus rien me vient.

J'attendrai, le jour et la nuit,  
J'attendrai toujours,
Ton retour, j'attendrai, 
Car l'oiseau qui s'enfuit 
Vient chercher l'oubli dans son nid.
Le temps passe et court, 
En battant tristement dans mon coeur si lourd
Et pourtant j'attendrai ton retour
Et pourtant j'attendrai ton retour

Le temps passe et court, 
En battant tristement dans mon coeur si lourd
Et pourtant j'attendrai ton retour"
1,Black Uhuru,I Love King Selassie,TRBCRBC128C7196576,1977,"I love King Selassie
I love King Selassie I
I love King Selassie
I love King Selassie I

I love King Selassie red
I love King Selassie I gold
I love King Selassie green
Oh, I love everything that is clean

I love King Selassie
I love King Selassie I
I love King Selassie
I love King Selassie I

He's the only man in flesh
Whom you can't look in the eyes
From the first time I know JAH JAH
He is so divine   
He is called as a Lamb 
The only man that's on this land 
Some people feel that they can work Jah to the bone

I love King Selassie
I love King Selassie I
I love King Selassie
I love King Selassie I

So they can rule the trone

Useless praying to the spirit
'Cause the spirit is within the flesh of I and I
So there goes an illusion
The spirit is an illusion

I love King Selassie
I love King Selassie I
I love King Selassie
I love King Selassie I"
2,Cartola,Fita Meus Olhos,TRQGRNX128F9338694,1977,"Fita os meus olhos
Vê como eles falam
Vê como reparam o seu proceder
Não é preciso dizer deve compreender
Até mesmo notar só no meu olhar
Não abuses por eu te convessar
Que nascestes só para eu te amar
Gosto tanto tanto de você
Que os meus olhos falam o que não vê
Ainda há de chegar o dia
Que eu hei de ter tanta alegria
Quando você souber compreender
Num olhar o que eu quero dizer"
3,The Isley Brothers,LIVIN' IN THE LIFE,TRDMOWW128F4261AAA,1977,"Somebody said, I was living in the life
Somebody told me, I was living in the life
Think that you might know, you find that you're really wrong
My pictures come and go but my living has got to go on

And if you think it's easy it's only 'cause
You ain't me and I ain't you
Check out the difference between the two

Somebody said, it was easy in my life
Somebody told me, I had made it in my life
Try to understand my determination win
You can't only stand on the outside looking in

And if you think it's easy it's only 'cause
You ain't me and I ain't you
Check out the difference between the two

Somebody said, I was living in the life
Somebody told me, I was living in the life
Try to understand my determination win
You can't only stand on the outside looking in

You ain't me and I ain't you
That's the horrible difference between the two"
4,The Dils,Mr. Big,TRBULSZ128F932C031,1977,"Hey, Mr. Big, you look so big to others
Hey, Mr. Big, well I can see you're nothing
You watch TV to learn the news
Don't switch the station, you'll get confused

When you go downtown, you're driven in your car
While I take the bus--twice as long to get half as far

Sneaking in at 2 AM--walking on your toes
So over confident, you think that no one knows

And you hate me
And I hate you

Hey, Mr. Big, well now I know the truth
When the walls come down, I'll be there to see
The look on your face when you see me"
5,Richard Hell & The Voidoids,New Pleasure (Album Version),TRRDXGU128F9341B55,1977,"Your mind's a wreck but that's fine
It corresponds to mine
We're in a room the door closes
Automatic aut- (hypnosis) -matic automatic auto-

New pleasure, new pleasure
(Whisper in my ear, we go away)
New Pleasure, new pleasure

Too weak for life you have become
You can't get dressed you're too numb
But we assume sublime poses
Deep in true to life (hypnosis) true to life in true to life in

New pleasure, new pleasure
(Whisper in my ear, we go away)
New Pleasure, new pleasure

You're in too deep you can't survive
Or can't be you past twenty-five
A day's a week the monster dozes
Deep in passionate (hypnosis) passionate in passionate in

New pleasure, new pleasure
(Whisper in my ear, we go away)
New Pleasure, new pleasure"
6,Johnny Winter,It Was Rainin',TRDJCWM128F42676BA,1977,"Well I know the sun ain't shinin', it looks like the rain about to fall
Well you know I believe the sun ain't shinin', looks like the rain about to fall (comin' down)
Well you know when I'm home with my woman,
I don't need no sun at all (not all all, man I don't mind)

Well you know, I feel so good that when I hear, when I hear that lonesome sound
You know I feel so good, I always got 'til I hear that lonesome sound
I been layin' on my bed takin' it with my baby, you know
And the rain be comin' down, yeah, be comin' down

(Go ahead, play a little bit now...)

(Instrumental)

(Yes, yes!)
(Wooo it is...)

(Instrumental)

Yeah do it again... do it!

(Instrumental)

Well last time it was stormy, you know I was down in New Orleans (yes it's a nice place to be you know)
You know last time it was stormy (it was stormin' bad) you know I was livin' down in New Orleans
You know it'd take a whole lot more than blood and water For me to keep my business clean

Oh yeah, I'm clean...

Oh!
Rain on, rain on..."
7,Journey,People,TRKNLKH128F427BDEA,1977,"Who are the ones that slip and slide through life,
Moving like the waves in a sink,
People, always need a minute or two to think.

Who says they're not going to Hell,
Climbing the stairway to you know where,
People, Oh! so happy until they scare.

Who always has got to talk about somebody else,
Born as a God, they think that's got to be
People, simply just another you and me."
8,Abba,Happy Hawaii,TRLSMDV128E078F294,1977,"Early this morning I drove in the rain
Out to the airport to get on the plane
Hey honololu, we're going to happy hawaii
Alice has been there, she said it was fun
Swimming and surfing, enjoying the sun
Hey honololu, we're going to happy hawaii

After all I've had to go through
I'm making no plans (making no plans oh-ooh)
But i, but I believe love gives me a second chance

Guess I've been working a little too hard
Need a vacation, I'll send you a card
From honololu, a greeting from happy hawaii

It's so exciting, why should I pretend
In a few hours the plane will descend
Hey honololu, we're going to happy hawaii
I can imagine the beach and the sand
Walking with someone and holding his hand
Hey honololu, we're going to happy hawaii

After all I've had to go through
I'm making no plans (making no plans oh-ooh)
But i, but I believe love gives me a second chance, mmm

I've got a feeling the dream will come true
Somebody's waiting and I'll forget you
Hey honololu, we're going to happy hawaii"
9,Donatella Rettore,Carmela,TRHOCTO128F42A534F,1977,"Carmela regalava caramelle colorate
Ma erano caramelle avvelenate
Di giorno piangeva sulle tombe dei vivi
Di notte cercava pace tra gli ulivi
Hanno sparato a salve dicono
Solo per farli sloggiare
E invece gli hanno fatti cadere
I cani se hanno paura
Vanno tenuti alla catena..
Carmela viveva sulle bocche dei ragazzi
Che volevano solo un po' di pace per i loro vecchi

Barcellona sembrava un prato
Ma era un campo di sterminio
E i soldati con i fucili in mano
Tutelavo col sangue la pace dei civili
E loro si incontravano di notte
Per non farsi vedere
Cantavano e facevano l'amore
E Carmela gli chiudeva gli occhi
E Carmela era una stella,
Una perla nera
Carmela era la loro bandiera.

A quarant'anni o si è furbi o si è eroi
A quarant'anni lui amava solo lei
Gli occhiali gli cadevano sul naso
Ma mentre attentava l'ultima vela
Nel suo letto in paradiso cantava
Oh, oh, oh, Carmela

Carmela regalava caramelle avvelenate
Ma si dice che qualcuno sia risorto dopo averle assaggiate

Barcellona sembrava un prato
Ma era un campo di sterminio
E i soldati con i fucili in mano
Tutelavo col sangue la pace dei civili
E loro si incontravano di notte
Per non farsi vedere
Cantavano e facevano l'amore
E Carmela gli chiudeva gli occhi
E Carmela era una stella
Una perla nera
Carmela era la loro bandiera

Oh, oh, oh, Carmela"
