,Artist,Title,Track_id,Year,Lyrics
0,Pennywise,Waste of Time,TRNKPCU128F428A4EC,1995,"I got a question, for all you sinners 
Have you ever wondered is this all there is to life? 
A quick adventure, not much to mention 
A slow procession leading us to die! 

Is there a heaven, a distant valley,
A golden meadow waiting for us in the sky? 
No one right answer, spirit seems broken 
Still I just can't help but wonder why?
Seems like a tragic waste of time, 
Who cares what happens when you die? 
Life's too short to wonder why,
Get on with your life 

In towering churches, and holy temples 
They all conspired to tell me how to live my life,
But no religion, or new theism 
Could ever provide proof to quench my mind
And now I wonder, who's sky I'm under 
Is there a heaven waiting for me when I die 
No one right answer, spirit seems broken 

Still I can't help but wonder why 
Seems like a tragic waste of time 
Who cares what happens when you die? 
Life's too short to wonder why 
Get on with your life 

So many questions I can't tell the difference 
Too many abstract thoughts now wrestle in my mind 
Through the darkness somewhere should be waiting 
A final truth to shower me with light 
Their pearls of wisdom, and tales of glory 
They feed me nicely until I found it was all a lie 
No one right answer, spirit seems broken 
And still I can't help but wonder why?

Seems like a tragic waste of time 
Who cares what happens when you die? 
Life's too short to wonder why 
Get on with your life 

Your life!"
1,Radiohead,Street Spirit (Fade Out),TRYORLV128F4252D01,1995,"Rows of houses all bearing down on me
I can feel their blue hands touching me
All these things into position
All these things we'll one day swallow whole

And fade out again
And fade out

This machine will, will not communicate
These thoughts and the strain I am under
Be a world child, form a circle
Before we all go under

And fade out again
And fade out again

Cracked eggs, dead birds scream as they fight for life
I can feel death, can see its beady eyes

All these things into position
All these things we'll one day swallow whole

And fade out again
And fade out again

Immerse your soul in love
Immerse your soul in love"
2,Zeni Geva,Burn Your Flesh Out,TRCQPYK128F425843D,1995,"The light explodes, darkness blows up
Agony thrusts through your retina
What can you see beyond it ?
That's your last ?

Time explodes, the sky blows up
Scream thrusts through your eardrum
What can you hear beyond it ?
That's your last ?"
3,Alannah Myles,Family Secret,TRXHUWP128F92E80D5,1995,"Sweet breeze, blowin' through a summer dress 
Seen from a window above 
Captured in the eyes of love 

Shivers, in the cool forbidden dawn 
Where the Iris and Jasmin run wild 
She was young and he was a child 

He vanished like July 
Some folks, they wondered why 
But old money has its friends 
Ain't it funny how the truth will bend 

It's the family secret, don't pass it on 
Daddy's angel 'til something went wrong 
It's the family secret of her mystery... 

Whispers, how they sound like raindrops 
Hush now we'll make it alright 
She's framed by the front porch light 
Uuuhuh, suspicion, raising up like dragonflies 
They say there's a story to tell 
Buried in the family well 

Now the congregation prays 
Save us from our evil ways 
But old money has its friends 
Ain't it funny how the truth will bend 

It's the family secret, it's the family secret, don't pass it on 
Daddy's angel 'til something went wrong 
It's the family secret, just let it be 
I know the secret of her mystery... 

It's the family secret, it's the family secret 
It's the family secret, don't pass it on 
Daddy's angel 'til something went wrong 
It's the family secret, just let it be 
I know the secret to her mystery 

Keep it in the family now, behind closed doors 
Past the rows of cypress trees, through the Spanish moss 
Those old stone walls 
It's the family secret, it's the family secret"
4,Sophie B. Hawkins,The Night They Drove Old Dixie Down,TROLQBF128F427276F,1995,"Virgil Cain is my name
And I served on the Danville train
Till Stoneman's cavalry came
And tore up the tracks again
In the winter of '65
We were hungry
Just barely alive
I took the train to Richmond had fell
It was a time I remember oh so well

The night they drove old Dixie down
And all the bells were ringing
The night they drove old Dixie down
And all the people were singing
They went... ""La la la la la la, la la la la la la la la la""

Back with my wife in Tennessee
One day she came to me
""Virgil, Look, come see! There goes Robert E. Lee!""
Well I don't mind chopping wood
And I don't care if the money's no good
But you take what you need and leave the rest
And they should never have taken the very best

The night they drove old Dixie down
And all the bells were ringing
The night they drove old Dixie down
And all the people were singing
They went... ""La la la la la la, la la la la la la la la la""

Like my father before me
I am a working man
And like my brother above me
I took a rebel stand
He was just eighteen
Proud and brave
But a Yankee laid him in his grave
I swear by the blood beneath my feet
You can't raise the cane back up when it's in defeat

The night they drove old Dixie down
And all the bells were ringing
The night they drove old Dixie down
And all the people were singing

(La la la la la la, la la la la la la la la la)

The night they drove old Dixie down
And all the bells were ringing
The night they drove old Dixie down
And all the people were singing

(La la la la la la, la la la la la la la la la)

The night they drove old Dixie down
And all the bells were ringing
The night they drove old Dixie down
And all the people were singing

La la la la la la, la la la la la la la la la..."
5,Broken Hope,Pitbull Grin,TRNDVUI128F934ABF0,1995,"A beast spawned from a deadly lineage
Maiming impulses descend
Instilling urges to mutilate
Tiny brain only programs rage
Horrendous jaws bite down on your wetting crotch
Unrestrained chompers bite clean to the bone
Lips curl back to reveal a pitbull grin
You run to escape the impending slaughtercide
Unfortunately you won't get far at all
Brutish jaws locking down, never let go
With a rabid instinct it viciously shakes you apart
Fierce teeth flash as it furiously growls
Soon you will feel the agony of its piercing jowls
Easily it rips out your soft, fleshy throat
It bites your naked face and goes berserk
Bones break friend is a canine nightmare
Blood lust is the nature of this beast
It only knows its own intercine ways
Torn and biting like a human chew-toy
Lips quivering, curling back, revealing a pitbull grin
It relentlessly pounces with inhuman aggression
Tooth and nail gouge making you a masticated mess
The dog backs away as you lay and die
It can now take its time to play
Your terminal distress is the pitbull's amusement
It possess a very sick sense of humor
But before you endure any more pain at the teeth of the animal
Your luck comes in as your bloodless heart stops
Your punctured eyes take in one last fanging sight
The threatening attack of a snarling, toothy muzzle
As lips curl back revealing a pitbull grin
You run to escape the impending slaughtercide
Unfortunately you won't get far at all
Brutish jaws lock down, never let go
As lips curl back revealing a pitbull grin"
6,Lee Roy Parnell,Heart's Desire,TRMUROS128F4292F64,1995,"I can't think straight
Girl you're always on my mind
It's keepin' me up late
Can't even get to work on time

Got a fever burnin' up inside
I see your face each time I close my eyes

You're my heart's desire, always thinking of you
Heart's desire, girl I want you so bad
Like a car spinnin' out of control with a blown out
Tire
You're my heart's desire, I do believe I love you
Heart's desire, best I never had
Got a yearning down deep and I don't want to put out
The fire
Cause you're my heart's desire

You walk by I can barely speak your name
You bat your eye and my courage goes down the drain
My chest is poundin' and I must confess

Girl, you're givin' me a cardiac arrest

You're my heart's desire, always thinking of you
Heart's desire, girl I want you so bad
Like a car spinnin' out of control with a blown out
Tire
You're my heart's desire, I do believe I love you
Heart's desire, best I never had
Got a yearning down deep and I don't want to put out
The fire
Cause you're my heart's desire

Like a sweet tooth craving candy
I got such a longing I can hardly stand it

You're my heart's desire, I do believe I love you
Heart's desire, best I never had
Got a yearning down deep and I don't want to put out
The fire
Cause you're my heart's desire"
7,The Hotknives,W.L.N.,TRBRIAR128F14A3565,1995,"Three in the morning, I'm still feeling high
I know there is a reason, I can't remember why.
I took you to a party, you said ""It's okay"".
And now I'm driving 'round, on my own all day.

I want you
I love you
I need you.

I want you
I love you
I need you.

Tell you a story, straight from my heart
I know how to finish, but I don't know how to start.
I took you to a party, you said ""It's okay"".
You've got me driving 'round, on my own all day.

'Cause I want you
I love you
I need you.

I want you
I love you
I need you.

I want you
I love you
I need you.

I want you
I love you
I need you. (Yeah, yeah, yeah)

I want you
I love you
I need you.

I want you
I love you
I need you."
8,Chris Isaak,Go Walking Down There (LP Version),TRCMDVC128F4280C1E,1995,"I go walking down there, I go searching down there,
There's nothing left for you and me.
I go walking down there, I go searching down there,
But nobody there remembers me.

It dosen't matter now to me cause I lost my baby.
Nothing means that much to me without my baby anyway.

Oh. Oh. Oh.Oh Look at all you lucky people, think of all the things you do.
Look at all you happy people, wish I could be like you. Oh.Oh.Oh.Oh.Oh.Oh

I go walking down there, I go searching down there,
There's nothing left for you and me.
I go walking down there, I go searching down there,
There's nothing left for you and me.

Oh. Oh. Oh.Oh Look at all you lucky people, look of all the things you do.
Look at all you happy people, wish I could be like you.
Look at all your smileing faces, think of all the things you've done.
Look at all you happy people, and I've lost my only one.
Oh oh, oh oh, oh oh."
9,Warzone,Face Up To It (Album Version),TRPRQPH128F146C5B9,1995,"All my life - in my dreams - i feel the pain 
all my life - in my dreams - i feel the pain 
it's in your schools - in your system - in your society 
and it's something that i can't forget 
think you're slick - but that's O.K. 
you'll never brainwash me anyway 
but still you try every day 
i know what i wat - it's not what you need 
i won't be your future seed! 
all my life - in my dreams - i feel the pain 
all my life - in my dreams - i feel the pain 
it's in your streets - in your homes - in your jails 
and it's something that i can't forget 
think you're slick - but thats O.K. 
you'll never brainwash me anyway 
it's a lie - it's a lie - it's a lie 
i know what you want and - it's a lie 
you can't even look at me - eye to eye 
i can see right through you - in every way!"
