,Artist,Title,Track_id,Year,Lyrics
0,Grand Funk Railroad,Don't Lie To Me  (Album Version),TRHFYIW128F423215C,1983,"Well there was something said
And my face turnerd red
I didn't believe it
But now we're laying here in bed
And there's something wrong
Honey, it's way too strong
Boy, better ignore it
We've been together for so long

Don't lie to me
Oh, baby please
Don't lie to me
I said baby please
Don't lie to me
Oh, baby please
Don't lie to me
Oh, don't you lie to me now

Babe, it's time to sacrifice
'Cause I've heard it twice
I should've believed it
When I heard it from the guys
That you was out all night
And it wasn't right
The very next mornin'
You told me everything's alright

But, don't lie to me
I said baby please
Don't lie to me
Oh, baby please
Don't lie to me
I said baby please
Don't lie to me
Ohh, don't lie to me
Now girl, don't lie to me

Well, don't lie to me
I said baby please
Don't lie to me
Oh, baby please
Don't lie to me
I said baby please
Don't lie to me
Girl, don't you lie to me
Never lie, don't you lie to me
Hey, please, don't you lie to me, now

I know what you're tryin'
Better stop your cryin'
You better cut it out
'Cause you're gonna be cryin' to me, now
Babe, don't cry to me
Oh, girl, girl, don't you lie to me
Well, don't you lie to me, now
Babe, don't lie to me
Girl, don't you lie to me
Don't you lie to me ..."
1,ZZ Top,I Need You Tonight (LP Version),TRTCRBU128EF34426C,1983,"It's three o'clock in the morning
and the rain begin to fall
but I know what I'm needin
but I don't have it all.
I'm needin someone like you
that I just wanna do love to.
Baby, baby, I need you tonight.

Outside my window
it's lonely and cold.
Inside my heart there's a fire
burning out of control.
Burning for someone like you
I just wanna do love to.
Baby, baby, I need you tonight.

Your love's coming to me
like a wolf howling at the moon
but that just doesn't do me
if I can't get you soon.
I'm calling for someone like you
that I just wanna do love to.
Baby, baby, I need you tonight."
2,Cyndi Lauper,I'll Kiss You,TRGXPPA128F42842B7,1983,"Went down to the local gypsy
And I handed her the same line--
'You know what I want from you
So honey won't ya gimme #9'
Cause you know lately I ain't feelin so great--
Last time she gave me love potion #8
And you know pretty baby how I think you're pretty smart
But one sip from this bottle and I'll tear you all apart--

The gypsy told me that the first thing
That would happen you get dizzy
Second thing you better make sure
That your boyfriend isn't busy
Cause you won't wanna eat
And you won't wanna drink
You won't wanna talk
And you won't wanna think
My mother used to tell me not to kiss on this first date
This time when I see you, you know I ain't gonna wait!

I'll Kiss you
Gonna corner you and not let you go
I'll Kiss you
Don't tell me nothing--I--I--don't wanna know
And twidely--dee--and twidely--dum
I'll Kiss you, I'll Kiss you, I'll Kiss you

Hopped into a taxi, and I told the driver 
Got to get me cross town
Killed the bottle, started seeing double
When the driver turned around
And though I was a failure with love potion #8
#9 was different and the hour's getting late
Now I'm standing on the corner 
Everyone looks great to me
And if you come and get me take me where I want to be--

I'll Kiss you...
...I'll Kiss you
I'll Kiss you"
3,China Crisis,Hanna Hanna,TROUMAI128F1458949,1983,"Hanna Hanna, she sing
Mixed emotion and a garden strange
Hanna Hanna, she sing

We're living on a catwalk, catwalk
And swimming with the sharks

Tape record her and telephone
Conversations in pyramids alone
Why should I stop to think what they're about
why should I stop, stop to think what they're about

We're living on a catwalk, catwalk
And swimming with the sharks
Biting into poison, poison
In a city all full of fucking sharks

She sing
A guitar plays
In a garden strange

Hanna Hanna, she dream
Mixed emotion and a garden strange
She never there, she never there
Hanna Hanna, she dream"
4,Yes,Hearts,TRGWBZG128F42392D5,1983,"Hearing - Talking - Yes I - Love you

Set your heart sail on the river (Hearing)
Look around you as you drift downstream (Talking)
Pouring souls into the ocean (Love you)
Take account of all you've seen

One people - Together
Freedom for today
So easy the future
So see the children's way

Love me
Teach me
Know me

One people - Together
Freedom for today
Tomorrow forever
So see the people's way

Many moons cascade one river
They light from side to side
As we cross in close proximity
Like rivers our hearts entwine
How we talk - How we teach our children
How they move - We direct our eyes
All the senses tuned discovery
As and as and when our hearts decide
Be ready now - Be ye circle
Be the central force ye life
As the game extends the cycle
Be ready to move

(Hearts)
One heart's for love
One's for giving (Sailing down the river)
(Hearts)
Two hearts are better than one
(Throwing out a line)
I hearing it (Hearts)
I living it
I believe in it (Sharing out your fortunes)
(Hearts)
Two hearts are better than one
(In and out of time)

Hearing - Talking - Yes I - Love

(Hearts)
One heart's for love
One's for giving (Sailing down the river)
(Hearts)
Two hearts are better than one
(Throwing out a line)
I hearing it (Hearts)
I living it
I believe in it (Sharing out your fortunes)
(Hearts)
Two hearts are better than one
(In and out of time)

Who would believe you - Wise men do
Days that we knew it was clear with you
You sing the answers question time
Now that you need me let our hearts entwine
Let our hearts entwine

Hearts - Sailing down the river
Hearts - Throwing out a line
I hearing it - I living it - I believe in it - I loving it

Hearts
Two hearts will always be
In and out of time

(Hearts)
One heart's for love
One's for giving (Sailing down the river)
(Hearts)
Two hearts are better than one
(Throwing out a line)
I hearing it (Hearts)
I living it
I believe in it (Sharing out your fortunes)
I loving it (Hearts)
Two hearts are better than one
(In and out of time)

As we flow down life's rivers
I see the stars glow one by one
All angels of the magic constellation
Be singing us now"
5,Dave Edmunds,Information,TRWUQPH128F428EB7C,1983,"She's been around me all the while.
Try as I might, I can't forget her smile.
In passing conversation, what did I hear her say?
Where did she come from? Who is that woman anyway?
What can I do to change her mind?
Maybe she thinks that I'm just not her kind.
I think she wants me but she's trying to play hard to get.
When she treats me this way, I wish we'd never met.
Information, that's what I need,
Some information. Where did she come from?
Information, that's what I need.
Some information.
Information, that's what I need,
Some information. Where did she come from?
Information, give me a lead.
Some information.
The lights go down, the music's loud.
She's not around, I lost her in the crowd.
I really want her, but she's just a mystery.
What have I got to do to make her notice me?
Information, that's what I need,
Some information. Where did she come from?
Information, that's what I need.
Some information.
Information, that's what I need,
Some information. Where did she come from?
Information, give me a lead.
Some information.
If only I could find a way.
What do I have to do to make her stay?
I've got to find her again and try to steal her heart.
What I need is a lead, but I don't know where to start.
Information, that's what I need,
Some information. Where did she come from?
Information, that's what I need.
Some information.
Information, that's what I need,
Some information. Where did she come from?
Information, give me a lead.
Some information."
6,Willie Nelson,Changing Skies,TRGRLGE128F4260369,1983,"There's a bird in the sky 
Flying high, flying high 
To a place from a place 
Changing skies, changing skies 
There are clouds in the sky 
Clouds of fear and despair 
But love like ours never dies 
Changing skies, changing skies 

Little bird have you heard 
Freedom lies, freedom lies 
But love like ours never dies 
Just changing skies, changing skies"
7,The Police,Synchronicity II,TRQFLGN128E07912D0,1983,"Another suburban family morning
Grandmother screaming at the wall
We have to shout above the din of our Rice Krispies
We can't hear anything at all

Mother chants her litany of boredom and frustration
But we know all her suicides are fake
Daddy only stares into the distance
There's only so much more that he can take

Many miles away
Something crawls from the slime
At the bottom of a dark
Scottish lake

Another industrial ugly morning
The factory belches filth into the sky
He walks unhindered through the picket lines today
He doesn't think to wonder why

The secretaries pout and preen
Like cheap tarts in a red light street
But all he ever thinks to do is watch
And every single meeting with his so-called superior
Is a humiliating kick in the crotch

Many miles away
Something crawls to the surface
Of a dark Scottish loch

Another working day has ended
Only the rush hour hell to face
Packed like lemmings into shiny metal boxes
Contestants in a suicidal race

Daddy grips the wheel and stares alone into the distance
He knows that something somewhere has to break
He sees the family home now, looming in his headlights
The pain upstairs that makes his eyeballs ache

Many miles away
There's a shadow on the door
Of a cottage on the shore
Of a dark Scottish lake

Many miles away..."
8,Chris LeDoux,Montana Rodeo,TRCEPEN128F1490384,1983,"There's a rodeo in Montana where they come from miles around
Where they throw the hooligan and a bunch of beer cans 
All over that little cow town from Friday night to Sunday afternoon
The party goes on nonstop
Ranch hands and rodeo fans are drinking up the very last drop
And they all head for Montana at the foot of the Great Divide
To tie one up or tie one onor to tear it down or ride
So if you're lookin' for a rondavue where the Wild West never dies
You best make it on up to Montana on the right day in July

Now there's some college boys for lazuli here school is just let out
They got a keg of beer on a tub of ice in the back of a brand new Scout
Well they're all longhorns and as sure as you're born
They'll be checkin' those honey's out
And the girls in the cut off jeans might just show 'em what its all about
And there's Indians from the ranches all dressed up in cowboy clothes
Snap button shirts and silver belt buckles and boots with pointed toes
Short hair Stetson hats wiggin' on a jug of Yellow Stone
Well they look more like cowboys then the cowboys I have known
And there's some hippies here from God knows where a puffin' up a cloud of smoke
They got hair down past their shoulders and their clothes are a national joke
They got beads and leather and bells and feathers and moccasins for shoes
Well they look more like Indians than the real live Indians do
And then there's barrel racers and a bull riders and bronc stompers to boot
Struttin' their stuff like Peacocks out in back of the chutes
Tight Levis fancy chaps spurs with five star rowels
And the bull just stands there chewin' his cut lookin' wiser than a tree full of owls
And they all head for Montana..."
9,Soft Cell,Loving You Hating Me,TRGXKEP128F9310E1D,1983,"We've hit those depths again
Playing black games again
Black mellow lies
And the narrowing of eyes
Playing those games again
You hold the reins again
But then I turned the card
And you know I hit hard

Loving you, hating me
It's the other side of love
It's the side that you don't want to see

Shaking your head that way
It's so true when they say
That love is a pain in the heart
A pain that pulls apart
I'm breaking rules again
You're breaking hearts again
Pretend to despise
When there's love in your eyes

Loving you, hating me
It's the other side of love
It's the side that you don't want to see

And I'm loving you
And you're hating me
It's the other side of love
It's the other side of love"
