,Artist,Title,Track_id,Year,Lyrics
0,Greg Lake,I Believe In Father Christmas,TRBKHKB128F93258A6,1975,"They said there'll be snow at Christmas
They said there'll be peace on Earth
But instead it just kept on raining
A veil of tears for the Virgin birth
I remember one Christmas morning
A winters light and a distant choir
And the peal of a bell and that Christmas tree smell
And their eyes full of tinsel and fire

They sold me a dream of Christmas
They sold me a Silent Night
They told me a fairy story
Till I believed in the Israelite
And I believed in Father Christmas
I looked to the sky with excited eyes
Then I woke with a yawn in the first light of dawn
And I saw him and through his disguise

I wish you a hopeful Christmas
I wish you a brave New Year
All anguish pain and sadness
Leave your heart and let your road be clear
They said there'd be snow at Christmas
They said there'll be peace on Earth
Hallelujah, Noel, be it Heaven or Hell
The Christmas we get, we deserve"
1,Mocedades,Charango,TRUPYKT128F42A063F,1975,"Canta charango
que te ayude la quena al cantar
que se callen los enamorados
y el río se lleve la pena al mar. 

Cántale recio charango
mezcla de guitarra y fango
aún te queda mucha tierra
mucha queja en tus cantos.
Cántale a la piel de toro
que le dio sangre a tus cuerdas
y aún dormido ahí en tu vientre
un fandango de Huelva. 

Hoy ha muerto mi guitarra
mañana la he de enterrar
cántale recio charango
que me llora el cantar.
Muerta la que me cantaba
no me queda ya pregón
canta tú charango mío
si aún te vibra el bordón. 

Ella tenía poemas
y cantábame a la vida
pero ahora está dormida
y no sabe de penas."
2,Commander Cody And His Lost Planet Airmen,The Shadow Knows (LP Version),TRUPPQK128F14738BA,1975,"Leiber-Stoller

Bwa-haa-haa!
You can hide down in the alley with your hat pulled over your eye.
You can wear a wig or moustache or any old disguise.
Well, you can change your name and your address, even change your style of clothes.
But the Shadow knows. The Shadow knows.

You thought you had me baffled, you thought I didn't know.
But I know where you goin', baby, long before you go.
You can't even snap your fingers or wiggle you toes.
Without the Shadow knows. The Shadow knows.

I say, ""Baby, stop your jiving, and your messing round"".
'Cause I know what you're putting, baby, long before you put it down.
You better mind your p's and q's, and your m's and n's and o's.
Because the Shadow knows. The Shadow knows.
Bwa-haa-haa! The Shadow knows..."
3,Carol Douglas,Doctor's Orders,TRXHSVD128F4227DAF,1975,"Hello?
Hi, honey, it's me
I went to see the doctor today
'Cause ever since you've been gone
I had a pain deep down inside
He said there's nothing really wrong with me
I'm just missing my man
So, honey, please come on home as soon as you can

Doctor's orders say 
There's only one thing for me
Nothing he can do 
'Cause only you can cure me

Says in my condition 
Love's the best physician
He's prescribed a potion 
Full of warm emotion

Every day
A loving spoonful to be taken
It's the only way
To stop this empty heart of mine from breaking

Won't get better till 
You're back again, he told me
Doctor's orders 
I need your loving arms to hold me

Darling now I know 
There ain't no doubt about it
I'm so hooked on your love 
I can't live without it

You're away
But please don't treat me like a stranger
Doctor's orders say
One kiss from you and I am out of danger

Please say you understand how I feel, honey
I know you've got a lot of things on your mind
Oh, but I'm missing you so bad
Please, oh, please come on home

Doctor's orders say 
There's only one thing for me
Nothing he can do 
'Cause only you can cure me

Says in my condition 
Love's the best physician
He's prescribed a potion 
Full of warm emotion

Doctor's orders say 
There's only one thing for me
Nothing he can do 
'Cause only you can cure me

Says in my condition 
Love's the best physician
He's prescribed a potion 
Full of warm emotion

Darling, now, I know 
There ain't no doubt about it
I'm so hooked on your love
I can't live without it"
4,John Prine,He Was In Heaven Before He Died (LP Version),TRFPWDG128F92FE569,1975,"There's a rainbow of babies
Draped over the graveyard
Where all the dead sailors
Wait for their brides
And the cold bitter snow
Has strangled each grassblade
Where the salt from their tears
Washed out with the tide

And I smiled on the Wabash
The last time I passed it
Yes I gave her a wink
From the passenger side
And my foot fell asleep
As I swallowed my candy
Knowing he was in heaven
Before he died

Now the harbor's on fire
With the dreams and desires
Of a thousand young poets
Who failed 'cause they tried
For a rhyme without reason
Floats down to the bottom
Where the scavengers eat 'em
And wash in with the tide

And I smiled on the Wabash
The last time I passed it
Yes I gave her a wink
From the passenger side
And my foot fell asleep
As I swallowed my candy
Knowing he was in heaven
Before he died

The sun can play tricks
With your eyes on the highway
The moon can lay sideways
Till the ocean stands still
But a person can't tell
His best friend he loves him
Till time has stopped breathing
You're alone on the hill

And I smiled on the Wabash
The last time I passed it
Yes I gave her a wink
From the passenger side
And my foot fell asleep
As I swallowed my candy
Knowing he was in heaven
Before he died"
5,Kansas,It's You,TRFNWSH128F4264033,1975,"Give me your answer let me know today
I'm searching in wonder you're making me pay
I need you 'cause my life's turning grey
Oh, it's you, Oh I'm blue

You left a message to say you had fled
Couldn't believe that you wrote what I read
I couldn't count all the times I have said
Oh, it's you, Oh I'm blue

Love make my day
Show me the way

Give me your answer let me know today
I'm searching in wonder you're making me pay
I need you 'cause my life's turning grey
Oh, it's you, Oh I'm blue"
6,Donald Byrd,Think Twice,TRPBEEG128F145189E,1975,"Maybe we oughta think twice
Before we start something nice
No need to sacrifice the spice
In our lives, ooh

Your love's like fire and ice, pretty baby
That's why we oughta think twice
Before we start something nice
Think twice, think twice

I really love you
You know I do
I really love you
You know it's true

I really love you
You know I do
I really love you
You know it's true

Maybe we oughta think twice
Before we start something nice
No need to sacrifice the spice
In our lives, ooh

Your love's like fire and ice
That's why we oughta think twice
Before we start something nice
Think twice, think twice

I really love you
You know I do
Said I really love you
You know it's true

I really love you
You know I do
I said, I really love you
You know it's true

I really love you
You know I do
I said, I really love you
You know it's true

You know, I love you, baby
You know I do, think twice
I really love you, baby
You know I do, think twice

I really love you, baby
You know it's true, think twice
You know, I love you, baby
You know I do, think twice"
7,Kate & Anna McGarrigle,Kiss And Say Goodbye (Album Version),TRMLZKN128F147EE91,1975,"Call me when you're coming to town 
Just as soon as your plane puts down 
Call me on the telephone 
But only if you're travelling alone 
Counting down the hours 
Through the sunshine and the showers 
Today's the day 
You're finally going to come my way 

Let's make a date to see a movie 
Some foreign film from gay Paris 
I know you like to think you've got taste 
So I'll let you choose the time and place 
Have some dinner for two 
In some eastside rendezvous 
Then we'll walk 
Arm in arm around the block and talk 

Tonight you're mine 
Let's not waste time 

I do believe the die is cast 
Let's try and make the night-time last 
And I don't know where it's coming from 
But I want to kiss you till my mouth get numb 
I want to make love to you 
Till the day comes breaking through 
And when the sun is high in the sky 
We'll kiss and say goodbye"
8,Strawbs,Absent Friend (How I Need You),TRXWFWT128E0793BC4,1975,"Cousins

My ashtray's flowing over and the phone's left off the hook
I've been staring for three hours at the first page of a book
Day and night I keep the curtains drawn and curse the very day that I was born
And get to thinking how I need you now.

I keep staring at my wristwatch until its ticking fills the room
And the hollow sound reminds me of the silence of a tomb
And as the ceiling and the walls close in and the furniture begins to spin
I get to thinking how I need you now.

And as the days go passing by and I never get a letter
How I need you, how I need you
Days turn into weeks and it doesn't get much better
How I need you.

The gaslit streets lean slowly as I reel against the wall
And my musty head is aching as I stagger down the hall
Then I fill the broken glass once more and fling the empty bottle to the floor
And get to thinking how I need you."
9,The Newbeats,Bread And Butter,TRVVVFG128F93187B1,1975,"I like bread and butter,
I like toast and jam,
That's what my baby feeds me,
I'm her loving man.

He likes bread and butter,
He likes toast and jam,
That's what his baby feeds him,
He's her loving man.

She don't cook mashed potatoes,
She don't cook T-bone steaks,
Don't feed me peanut butter,
She knows that I can't take.

He likes bread and butter,
He likes toast and jam,
That's what his baby feeds him,
He's her loving man.

Got home early one morning,
Much to my surprise,
She was eating chicken and dumplings
With some other guy.

No more bread and butter,
No more toast and jam,
I found my baby eating
With some other man."
